 1.62181010e+00  8.97932571e+01  1.62181010e+00 -1.53604247e-03  1.62181010e+00  1.41129565e+01  1.62181010e+00  9.75358868e+00  1.62181010e+00 -2.87278227e+01 
 1.65958691e+00  8.97932566e+01  1.65958691e+00 -1.57186796e-03  1.65958691e+00  1.41129562e+01  1.65958691e+00  9.75358834e+00  1.65958691e+00 -2.87278230e+01 
 1.69824365e+00  8.97932561e+01  1.69824365e+00 -1.60852686e-03  1.69824365e+00  1.41129560e+01  1.69824365e+00  9.75358798e+00  1.69824365e+00 -2.87278234e+01 
 1.73780083e+00  8.97932555e+01  1.73780083e+00 -1.64603862e-03  1.73780083e+00  1.41129557e+01  1.73780083e+00  9.75358761e+00  1.73780083e+00 -2.87278237e+01 
 1.77827941e+00  8.97932550e+01  1.77827941e+00 -1.68442313e-03  1.77827941e+00  1.41129554e+01  1.77827941e+00  9.75358722e+00  1.77827941e+00 -2.87278241e+01 
 1.81970086e+00  8.97932544e+01  1.81970086e+00 -1.72370073e-03  1.81970086e+00  1.41129550e+01  1.81970086e+00  9.75358681e+00  1.81970086e+00 -2.87278245e+01 
 1.86208714e+00  8.97932538e+01  1.86208714e+00 -1.76389225e-03  1.86208714e+00  1.41129547e+01  1.86208714e+00  9.75358638e+00  1.86208714e+00 -2.87278249e+01 
 1.90546072e+00  8.97932532e+01  1.90546072e+00 -1.80501901e-03  1.90546072e+00  1.41129544e+01  1.90546072e+00  9.75358593e+00  1.90546072e+00 -2.87278253e+01 
 1.94984460e+00  8.97932525e+01  1.94984460e+00 -1.84710280e-03  1.94984460e+00  1.41129540e+01  1.94984460e+00  9.75358546e+00  1.94984460e+00 -2.87278257e+01 
 1.99526231e+00  8.97932518e+01  1.99526231e+00 -1.89016594e-03  1.99526231e+00  1.41129536e+01  1.99526231e+00  9.75358496e+00  1.99526231e+00 -2.87278262e+01 
 2.04173794e+00  8.97932511e+01  2.04173794e+00 -1.93423126e-03  2.04173794e+00  1.41129532e+01  2.04173794e+00  9.75358445e+00  2.04173794e+00 -2.87278267e+01 
 2.08929613e+00  8.97932503e+01  2.08929613e+00 -1.97932213e-03  2.08929613e+00  1.41129528e+01  2.08929613e+00  9.75358391e+00  2.08929613e+00 -2.87278272e+01 
 2.13796209e+00  8.97932495e+01  2.13796209e+00 -2.02546245e-03  2.13796209e+00  1.41129523e+01  2.13796209e+00  9.75358334e+00  2.13796209e+00 -2.87278277e+01 
 2.18776162e+00  8.97932486e+01  2.18776162e+00 -2.07267668e-03  2.18776162e+00  1.41129519e+01  2.18776162e+00  9.75358275e+00  2.18776162e+00 -2.87278283e+01 
 2.23872114e+00  8.97932478e+01  2.23872114e+00 -2.12098987e-03  2.23872114e+00  1.41129514e+01  2.23872114e+00  9.75358213e+00  2.23872114e+00 -2.87278289e+01 
 2.29086765e+00  8.97932468e+01  2.29086765e+00 -2.17042761e-03  2.29086765e+00  1.41129509e+01  2.29086765e+00  9.75358148e+00  2.29086765e+00 -2.87278295e+01 
 2.34422882e+00  8.97932459e+01  2.34422882e+00 -2.22101613e-03  2.34422882e+00  1.41129503e+01  2.34422882e+00  9.75358079e+00  2.34422882e+00 -2.87278301e+01 
 2.39883292e+00  8.97932449e+01  2.39883292e+00 -2.27278225e-03  2.39883292e+00  1.41129498e+01  2.39883292e+00  9.75358008e+00  2.39883292e+00 -2.87278308e+01 
 2.45470892e+00  8.97932438e+01  2.45470892e+00 -2.32575341e-03  2.45470892e+00  1.41129492e+01  2.45470892e+00  9.75357933e+00  2.45470892e+00 -2.87278315e+01 
 2.51188643e+00  8.97932427e+01  2.51188643e+00 -2.37995770e-03  2.51188643e+00  1.41129486e+01  2.51188643e+00  9.75357855e+00  2.51188643e+00 -2.87278322e+01 
 2.57039578e+00  8.97932415e+01  2.57039578e+00 -2.43542385e-03  2.57039578e+00  1.41129479e+01  2.57039578e+00  9.75357773e+00  2.57039578e+00 -2.87278330e+01 
 2.63026799e+00  8.97932403e+01  2.63026799e+00 -2.49218128e-03  2.63026799e+00  1.41129473e+01  2.63026799e+00  9.75357687e+00  2.63026799e+00 -2.87278338e+01 
 2.69153480e+00  8.97932391e+01  2.69153480e+00 -2.55026007e-03  2.69153480e+00  1.41129466e+01  2.69153480e+00  9.75357598e+00  2.69153480e+00 -2.87278347e+01 
 2.75422870e+00  8.97932377e+01  2.75422870e+00 -2.60969102e-03  2.75422870e+00  1.41129458e+01  2.75422870e+00  9.75357504e+00  2.75422870e+00 -2.87278355e+01 
 2.81838293e+00  8.97932363e+01  2.81838293e+00 -2.67050564e-03  2.81838293e+00  1.41129451e+01  2.81838293e+00  9.75357405e+00  2.81838293e+00 -2.87278365e+01 
 2.88403150e+00  8.97932349e+01  2.88403150e+00 -2.73273617e-03  2.88403150e+00  1.41129443e+01  2.88403150e+00  9.75357302e+00  2.88403150e+00 -2.87278374e+01 
 2.95120923e+00  8.97932333e+01  2.95120923e+00 -2.79641560e-03  2.95120923e+00  1.41129434e+01  2.95120923e+00  9.75357194e+00  2.95120923e+00 -2.87278385e+01 
 3.01995172e+00  8.97932317e+01  3.01995172e+00 -2.86157770e-03  3.01995172e+00  1.41129425e+01  3.01995172e+00  9.75357081e+00  3.01995172e+00 -2.87278395e+01 
 3.09029543e+00  8.97932301e+01  3.09029543e+00 -2.92825701e-03  3.09029543e+00  1.41129416e+01  3.09029543e+00  9.75356963e+00  3.09029543e+00 -2.87278406e+01 
 3.16227766e+00  8.97932283e+01  3.16227766e+00 -2.99648889e-03  3.16227766e+00  1.41129406e+01  3.16227766e+00  9.75356839e+00  3.16227766e+00 -2.87278418e+01 
 3.23593657e+00  8.97932265e+01  3.23593657e+00 -3.06630951e-03  3.23593657e+00  1.41129396e+01  3.23593657e+00  9.75356709e+00  3.23593657e+00 -2.87278430e+01 
 3.31131121e+00  8.97932245e+01  3.31131121e+00 -3.13775588e-03  3.31131121e+00  1.41129386e+01  3.31131121e+00  9.75356574e+00  3.31131121e+00 -2.87278443e+01 
 3.38844156e+00  8.97932225e+01  3.38844156e+00 -3.21086589e-03  3.38844156e+00  1.41129374e+01  3.38844156e+00  9.75356431e+00  3.38844156e+00 -2.87278457e+01 
 3.46736850e+00  8.97932204e+01  3.46736850e+00 -3.28567830e-03  3.46736850e+00  1.41129363e+01  3.46736850e+00  9.75356282e+00  3.46736850e+00 -2.87278471e+01 
 3.54813389e+00  8.97932182e+01  3.54813389e+00 -3.36223276e-03  3.54813389e+00  1.41129351e+01  3.54813389e+00  9.75356126e+00  3.54813389e+00 -2.87278485e+01 
 3.63078055e+00  8.97932159e+01  3.63078055e+00 -3.44056987e-03  3.63078055e+00  1.41129338e+01  3.63078055e+00  9.75355963e+00  3.63078055e+00 -2.87278501e+01 
 3.71535229e+00  8.97932135e+01  3.71535229e+00 -3.52073117e-03  3.71535229e+00  1.41129324e+01  3.71535229e+00  9.75355792e+00  3.71535229e+00 -2.87278517e+01 
 3.80189396e+00  8.97932109e+01  3.80189396e+00 -3.60275913e-03  3.80189396e+00  1.41129310e+01  3.80189396e+00  9.75355613e+00  3.80189396e+00 -2.87278534e+01 
 3.89045145e+00  8.97932083e+01  3.89045145e+00 -3.68669726e-03  3.89045145e+00  1.41129296e+01  3.89045145e+00  9.75355425e+00  3.89045145e+00 -2.87278551e+01 
 3.98107171e+00  8.97932055e+01  3.98107171e+00 -3.77259006e-03  3.98107171e+00  1.41129280e+01  3.98107171e+00  9.75355229e+00  3.98107171e+00 -2.87278570e+01 
 4.07380278e+00  8.97932026e+01  4.07380278e+00 -3.86048306e-03  4.07380278e+00  1.41129264e+01  4.07380278e+00  9.75355023e+00  4.07380278e+00 -2.87278589e+01 
 4.16869383e+00  8.97931995e+01  4.16869383e+00 -3.95042286e-03  4.16869383e+00  1.41129247e+01  4.16869383e+00  9.75354808e+00  4.16869383e+00 -2.87278610e+01 
 4.26579519e+00  8.97931963e+01  4.26579519e+00 -4.04245713e-03  4.26579519e+00  1.41129230e+01  4.26579519e+00  9.75354583e+00  4.26579519e+00 -2.87278631e+01 
 4.36515832e+00  8.97931930e+01  4.36515832e+00 -4.13663468e-03  4.36515832e+00  1.41129211e+01  4.36515832e+00  9.75354347e+00  4.36515832e+00 -2.87278653e+01 
 4.46683592e+00  8.97931895e+01  4.46683592e+00 -4.23300542e-03  4.46683592e+00  1.41129192e+01  4.46683592e+00  9.75354099e+00  4.46683592e+00 -2.87278676e+01 
 4.57088190e+00  8.97931858e+01  4.57088190e+00 -4.33162045e-03  4.57088190e+00  1.41129172e+01  4.57088190e+00  9.75353841e+00  4.57088190e+00 -2.87278701e+01 
 4.67735141e+00  8.97931820e+01  4.67735141e+00 -4.43253205e-03  4.67735141e+00  1.41129151e+01  4.67735141e+00  9.75353570e+00  4.67735141e+00 -2.87278726e+01 
 4.78630092e+00  8.97931780e+01  4.78630092e+00 -4.53579372e-03  4.78630092e+00  1.41129128e+01  4.78630092e+00  9.75353285e+00  4.78630092e+00 -2.87278753e+01 
 4.89778819e+00  8.97931737e+01  4.89778819e+00 -4.64146019e-03  4.89778819e+00  1.41129105e+01  4.89778819e+00  9.75352988e+00  4.89778819e+00 -2.87278781e+01 
 5.01187234e+00  8.97931693e+01  5.01187234e+00 -4.74958748e-03  5.01187234e+00  1.41129081e+01  5.01187234e+00  9.75352677e+00  5.01187234e+00 -2.87278810e+01 
 5.12861384e+00  8.97931647e+01  5.12861384e+00 -4.86023291e-03  5.12861384e+00  1.41129055e+01  5.12861384e+00  9.75352351e+00  5.12861384e+00 -2.87278841e+01 
 5.24807460e+00  8.97931599e+01  5.24807460e+00 -4.97345514e-03  5.24807460e+00  1.41129028e+01  5.24807460e+00  9.75352010e+00  5.24807460e+00 -2.87278873e+01 
 5.37031796e+00  8.97931548e+01  5.37031796e+00 -5.08931419e-03  5.37031796e+00  1.41129001e+01  5.37031796e+00  9.75351653e+00  5.37031796e+00 -2.87278907e+01 
 5.49540874e+00  8.97931495e+01  5.49540874e+00 -5.20787148e-03  5.49540874e+00  1.41128971e+01  5.49540874e+00  9.75351278e+00  5.49540874e+00 -2.87278942e+01 
 5.62341325e+00  8.97931440e+01  5.62341325e+00 -5.32918985e-03  5.62341325e+00  1.41128941e+01  5.62341325e+00  9.75350887e+00  5.62341325e+00 -2.87278979e+01 
 5.75439937e+00  8.97931381e+01  5.75439937e+00 -5.45333361e-03  5.75439937e+00  1.41128908e+01  5.75439937e+00  9.75350476e+00  5.75439937e+00 -2.87279018e+01 
 5.88843655e+00  8.97931321e+01  5.88843655e+00 -5.58036857e-03  5.88843655e+00  1.41128875e+01  5.88843655e+00  9.75350047e+00  5.88843655e+00 -2.87279058e+01 
 6.02559586e+00  8.97931257e+01  6.02559586e+00 -5.71036207e-03  6.02559586e+00  1.41128840e+01  6.02559586e+00  9.75349597e+00  6.02559586e+00 -2.87279101e+01 
 6.16595002e+00  8.97931190e+01  6.16595002e+00 -5.84338301e-03  6.16595002e+00  1.41128803e+01  6.16595002e+00  9.75349126e+00  6.16595002e+00 -2.87279145e+01 
 6.30957344e+00  8.97931120e+01  6.30957344e+00 -5.97950191e-03  6.30957344e+00  1.41128764e+01  6.30957344e+00  9.75348633e+00  6.30957344e+00 -2.87279191e+01 
 6.45654229e+00  8.97931047e+01  6.45654229e+00 -6.11879093e-03  6.45654229e+00  1.41128724e+01  6.45654229e+00  9.75348116e+00  6.45654229e+00 -2.87279240e+01 
 6.60693448e+00  8.97930970e+01  6.60693448e+00 -6.26132388e-03  6.60693448e+00  1.41128681e+01  6.60693448e+00  9.75347575e+00  6.60693448e+00 -2.87279291e+01 
 6.76082975e+00  8.97930890e+01  6.76082975e+00 -6.40717632e-03  6.76082975e+00  1.41128637e+01  6.76082975e+00  9.75347009e+00  6.76082975e+00 -2.87279344e+01 
 6.91830971e+00  8.97930806e+01  6.91830971e+00 -6.55642556e-03  6.91830971e+00  1.41128591e+01  6.91830971e+00  9.75346416e+00  6.91830971e+00 -2.87279400e+01 
 7.07945784e+00  8.97930718e+01  7.07945784e+00 -6.70915070e-03  7.07945784e+00  1.41128542e+01  7.07945784e+00  9.75345795e+00  7.07945784e+00 -2.87279459e+01 
 7.24435960e+00  8.97930626e+01  7.24435960e+00 -6.86543270e-03  7.24435960e+00  1.41128491e+01  7.24435960e+00  9.75345145e+00  7.24435960e+00 -2.87279520e+01 
 7.41310241e+00  8.97930529e+01  7.41310241e+00 -7.02535438e-03  7.41310241e+00  1.41128438e+01  7.41310241e+00  9.75344464e+00  7.41310241e+00 -2.87279584e+01 
 7.58577575e+00  8.97930428e+01  7.58577575e+00 -7.18900051e-03  7.58577575e+00  1.41128382e+01  7.58577575e+00  9.75343751e+00  7.58577575e+00 -2.87279651e+01 
 7.76247117e+00  8.97930323e+01  7.76247117e+00 -7.35645781e-03  7.76247117e+00  1.41128324e+01  7.76247117e+00  9.75343004e+00  7.76247117e+00 -2.87279722e+01 
 7.94328235e+00  8.97930212e+01  7.94328235e+00 -7.52781505e-03  7.94328235e+00  1.41128263e+01  7.94328235e+00  9.75342223e+00  7.94328235e+00 -2.87279795e+01 
 8.12830516e+00  8.97930096e+01  8.12830516e+00 -7.70316302e-03  8.12830516e+00  1.41128199e+01  8.12830516e+00  9.75341404e+00  8.12830516e+00 -2.87279873e+01 
 8.31763771e+00  8.97929974e+01  8.31763771e+00 -7.88259467e-03  8.31763771e+00  1.41128131e+01  8.31763771e+00  9.75340547e+00  8.31763771e+00 -2.87279953e+01 
 8.51138038e+00  8.97929847e+01  8.51138038e+00 -8.06620509e-03  8.51138038e+00  1.41128061e+01  8.51138038e+00  9.75339649e+00  8.51138038e+00 -2.87280038e+01 
 8.70963590e+00  8.97929714e+01  8.70963590e+00 -8.25409157e-03  8.70963590e+00  1.41127988e+01  8.70963590e+00  9.75338710e+00  8.70963590e+00 -2.87280127e+01 
 8.91250938e+00  8.97929575e+01  8.91250938e+00 -8.44635368e-03  8.91250938e+00  1.41127911e+01  8.91250938e+00  9.75337725e+00  8.91250938e+00 -2.87280219e+01 
 9.12010839e+00  8.97929429e+01  9.12010839e+00 -8.64309331e-03  9.12010839e+00  1.41127830e+01  9.12010839e+00  9.75336695e+00  9.12010839e+00 -2.87280316e+01 
 9.33254301e+00  8.97929276e+01  9.33254301e+00 -8.84441470e-03  9.33254301e+00  1.41127746e+01  9.33254301e+00  9.75335616e+00  9.33254301e+00 -2.87280418e+01 
 9.54992586e+00  8.97929116e+01  9.54992586e+00 -9.05042455e-03  9.54992586e+00  1.41127657e+01  9.54992586e+00  9.75334486e+00  9.54992586e+00 -2.87280525e+01 
 9.77237221e+00  8.97928948e+01  9.77237221e+00 -9.26123200e-03  9.77237221e+00  1.41127565e+01  9.77237221e+00  9.75333303e+00  9.77237221e+00 -2.87280636e+01 
 1.00000000e+01  8.97928772e+01  1.00000000e+01 -9.47694876e-03  1.00000000e+01  1.41127468e+01  1.00000000e+01  9.75332064e+00  1.00000000e+01 -2.87280753e+01 
 1.02329299e+01  8.97928589e+01  1.02329299e+01 -9.69768911e-03  1.02329299e+01  1.41127366e+01  1.02329299e+01  9.75330766e+00  1.02329299e+01 -2.87280875e+01 
 1.04712855e+01  8.97928396e+01  1.04712855e+01 -9.92357002e-03  1.04712855e+01  1.41127260e+01  1.04712855e+01  9.75329408e+00  1.04712855e+01 -2.87281003e+01 
 1.07151931e+01  8.97928195e+01  1.07151931e+01 -1.01547112e-02  1.07151931e+01  1.41127148e+01  1.07151931e+01  9.75327986e+00  1.07151931e+01 -2.87281137e+01 
 1.09647820e+01  8.97927983e+01  1.09647820e+01 -1.03912350e-02  1.09647820e+01  1.41127032e+01  1.09647820e+01  9.75326496e+00  1.09647820e+01 -2.87281277e+01 
 1.12201845e+01  8.97927762e+01  1.12201845e+01 -1.06332668e-02  1.12201845e+01  1.41126910e+01  1.12201845e+01  9.75324936e+00  1.12201845e+01 -2.87281424e+01 
 1.14815362e+01  8.97927531e+01  1.14815362e+01 -1.08809348e-02  1.14815362e+01  1.41126782e+01  1.14815362e+01  9.75323303e+00  1.14815362e+01 -2.87281578e+01 
 1.17489755e+01  8.97927289e+01  1.17489755e+01 -1.11343702e-02  1.17489755e+01  1.41126648e+01  1.17489755e+01  9.75321593e+00  1.17489755e+01 -2.87281739e+01 
 1.20226443e+01  8.97927035e+01  1.20226443e+01 -1.13937072e-02  1.20226443e+01  1.41126508e+01  1.20226443e+01  9.75319802e+00  1.20226443e+01 -2.87281908e+01 
 1.23026877e+01  8.97926769e+01  1.23026877e+01 -1.16590832e-02  1.23026877e+01  1.41126361e+01  1.23026877e+01  9.75317927e+00  1.23026877e+01 -2.87282085e+01 
 1.25892541e+01  8.97926491e+01  1.25892541e+01 -1.19306388e-02  1.25892541e+01  1.41126208e+01  1.25892541e+01  9.75315964e+00  1.25892541e+01 -2.87282270e+01 
 1.28824955e+01  8.97926200e+01  1.28824955e+01 -1.22085178e-02  1.28824955e+01  1.41126047e+01  1.28824955e+01  9.75313908e+00  1.28824955e+01 -2.87282464e+01 
 1.31825674e+01  8.97925895e+01  1.31825674e+01 -1.24928673e-02  1.31825674e+01  1.41125878e+01  1.31825674e+01  9.75311755e+00  1.31825674e+01 -2.87282667e+01 
 1.34896288e+01  8.97925575e+01  1.34896288e+01 -1.27838379e-02  1.34896288e+01  1.41125702e+01  1.34896288e+01  9.75309501e+00  1.34896288e+01 -2.87282879e+01 
 1.38038426e+01  8.97925241e+01  1.38038426e+01 -1.30815838e-02  1.38038426e+01  1.41125517e+01  1.38038426e+01  9.75307140e+00  1.38038426e+01 -2.87283101e+01 
 1.41253754e+01  8.97924891e+01  1.41253754e+01 -1.33862625e-02  1.41253754e+01  1.41125324e+01  1.41253754e+01  9.75304668e+00  1.41253754e+01 -2.87283334e+01 
 1.44543977e+01  8.97924524e+01  1.44543977e+01 -1.36980354e-02  1.44543977e+01  1.41125121e+01  1.44543977e+01  9.75302080e+00  1.44543977e+01 -2.87283578e+01 
 1.47910839e+01  8.97924140e+01  1.47910839e+01 -1.40170675e-02  1.47910839e+01  1.41124909e+01  1.47910839e+01  9.75299369e+00  1.47910839e+01 -2.87283834e+01 
 1.51356125e+01  8.97923738e+01  1.51356125e+01 -1.43435278e-02  1.51356125e+01  1.41124687e+01  1.51356125e+01  9.75296532e+00  1.51356125e+01 -2.87284101e+01 
 1.54881662e+01  8.97923317e+01  1.54881662e+01 -1.46775890e-02  1.54881662e+01  1.41124454e+01  1.54881662e+01  9.75293560e+00  1.54881662e+01 -2.87284381e+01 
 1.58489319e+01  8.97922876e+01  1.58489319e+01 -1.50194280e-02  1.58489319e+01  1.41124211e+01  1.58489319e+01  9.75290448e+00  1.58489319e+01 -2.87284674e+01 
 1.62181010e+01  8.97922414e+01  1.62181010e+01 -1.53692257e-02  1.62181010e+01  1.41123956e+01  1.62181010e+01  9.75287190e+00  1.62181010e+01 -2.87284981e+01 
 1.65958691e+01  8.97921931e+01  1.65958691e+01 -1.57271673e-02  1.65958691e+01  1.41123689e+01  1.65958691e+01  9.75283778e+00  1.65958691e+01 -2.87285303e+01 
 1.69824365e+01  8.97921424e+01  1.69824365e+01 -1.60934421e-02  1.69824365e+01  1.41123409e+01  1.69824365e+01  9.75280205e+00  1.69824365e+01 -2.87285640e+01 
 1.73780083e+01  8.97920894e+01  1.73780083e+01 -1.64682440e-02  1.73780083e+01  1.41123117e+01  1.73780083e+01  9.75276464e+00  1.73780083e+01 -2.87285992e+01 
 1.77827941e+01  8.97920339e+01  1.77827941e+01 -1.68517712e-02  1.77827941e+01  1.41122810e+01  1.77827941e+01  9.75272547e+00  1.77827941e+01 -2.87286361e+01 
 1.81970086e+01  8.97919758e+01  1.81970086e+01 -1.72442267e-02  1.81970086e+01  1.41122489e+01  1.81970086e+01  9.75268445e+00  1.81970086e+01 -2.87286748e+01 
 1.86208714e+01  8.97919149e+01  1.86208714e+01 -1.76458180e-02  1.86208714e+01  1.41122153e+01  1.86208714e+01  9.75264150e+00  1.86208714e+01 -2.87287153e+01 
 1.90546072e+01  8.97918512e+01  1.90546072e+01 -1.80567577e-02  1.90546072e+01  1.41121801e+01  1.90546072e+01  9.75259653e+00  1.90546072e+01 -2.87287576e+01 
 1.94984460e+01  8.97917845e+01  1.94984460e+01 -1.84772629e-02  1.94984460e+01  1.41121432e+01  1.94984460e+01  9.75254944e+00  1.94984460e+01 -2.87288020e+01 
 1.99526231e+01  8.97917146e+01  1.99526231e+01 -1.89075561e-02  1.99526231e+01  1.41121047e+01  1.99526231e+01  9.75250012e+00  1.99526231e+01 -2.87288485e+01 
 2.04173794e+01  8.97916415e+01  2.04173794e+01 -1.93478648e-02  2.04173794e+01  1.41120642e+01  2.04173794e+01  9.75244849e+00  2.04173794e+01 -2.87288972e+01 
 2.08929613e+01  8.97915648e+01  2.08929613e+01 -1.97984217e-02  2.08929613e+01  1.41120219e+01  2.08929613e+01  9.75239442e+00  2.08929613e+01 -2.87289481e+01 
 2.13796209e+01  8.97914846e+01  2.13796209e+01 -2.02594651e-02  2.13796209e+01  1.41119776e+01  2.13796209e+01  9.75233781e+00  2.13796209e+01 -2.87290015e+01 
 2.18776162e+01  8.97914006e+01  2.18776162e+01 -2.07312385e-02  2.18776162e+01  1.41119312e+01  2.18776162e+01  9.75227853e+00  2.18776162e+01 -2.87290573e+01 
 2.23872114e+01  8.97913127e+01  2.23872114e+01 -2.12139913e-02  2.23872114e+01  1.41118826e+01  2.23872114e+01  9.75221645e+00  2.23872114e+01 -2.87291158e+01 
 2.29086765e+01  8.97912206e+01  2.29086765e+01 -2.17079786e-02  2.29086765e+01  1.41118318e+01  2.29086765e+01  9.75215145e+00  2.29086765e+01 -2.87291771e+01 
 2.34422882e+01  8.97911241e+01  2.34422882e+01 -2.22134612e-02  2.34422882e+01  1.41117785e+01  2.34422882e+01  9.75208339e+00  2.34422882e+01 -2.87292412e+01 
 2.39883292e+01  8.97910232e+01  2.39883292e+01 -2.27307062e-02  2.39883292e+01  1.41117227e+01  2.39883292e+01  9.75201212e+00  2.39883292e+01 -2.87293084e+01 
 2.45470892e+01  8.97909174e+01  2.45470892e+01 -2.32599867e-02  2.45470892e+01  1.41116643e+01  2.45470892e+01  9.75193750e+00  2.45470892e+01 -2.87293787e+01 
 2.51188643e+01  8.97908067e+01  2.51188643e+01 -2.38015822e-02  2.51188643e+01  1.41116032e+01  2.51188643e+01  9.75185936e+00  2.51188643e+01 -2.87294524e+01 
 2.57039578e+01  8.97906908e+01  2.57039578e+01 -2.43557786e-02  2.57039578e+01  1.41115391e+01  2.57039578e+01  9.75177754e+00  2.57039578e+01 -2.87295295e+01 
 2.63026799e+01  8.97905694e+01  2.63026799e+01 -2.49228682e-02  2.63026799e+01  1.41114721e+01  2.63026799e+01  9.75169186e+00  2.63026799e+01 -2.87296102e+01 
 2.69153480e+01  8.97904423e+01  2.69153480e+01 -2.55031505e-02  2.69153480e+01  1.41114019e+01  2.69153480e+01  9.75160215e+00  2.69153480e+01 -2.87296948e+01 
 2.75422870e+01  8.97903092e+01  2.75422870e+01 -2.60969313e-02  2.75422870e+01  1.41113283e+01  2.75422870e+01  9.75150822e+00  2.75422870e+01 -2.87297833e+01 
 2.81838293e+01  8.97901698e+01  2.81838293e+01 -2.67045240e-02  2.81838293e+01  1.41112514e+01  2.81838293e+01  9.75140986e+00  2.81838293e+01 -2.87298760e+01 
 2.88403150e+01  8.97900239e+01  2.88403150e+01 -2.73262489e-02  2.88403150e+01  1.41111707e+01  2.88403150e+01  9.75130686e+00  2.88403150e+01 -2.87299730e+01 
 2.95120923e+01  8.97898711e+01  2.95120923e+01 -2.79624336e-02  2.95120923e+01  1.41110863e+01  2.95120923e+01  9.75119902e+00  2.95120923e+01 -2.87300747e+01 
