 1.38038426e+00  6.87882577e+01  1.38038426e+00 -8.95066385e-05  1.38038426e+00 -8.78615702e+00  1.38038426e+00 -1.34250325e+01  1.38038426e+00 -1.41648944e+00 
 1.41253754e+00  6.87882577e+01  1.41253754e+00 -9.15963841e-05  1.41253754e+00 -8.78615702e+00  1.41253754e+00 -1.34250325e+01  1.41253754e+00 -1.41648945e+00 
 1.44543977e+00  6.87882577e+01  1.44543977e+00 -9.37346953e-05  1.44543977e+00 -8.78615703e+00  1.44543977e+00 -1.34250324e+01  1.44543977e+00 -1.41648945e+00 
 1.47910839e+00  6.87882577e+01  1.47910839e+00 -9.59227059e-05  1.47910839e+00 -8.78615703e+00  1.47910839e+00 -1.34250324e+01  1.47910839e+00 -1.41648945e+00 
 1.51356125e+00  6.87882577e+01  1.51356125e+00 -9.81615760e-05  1.51356125e+00 -8.78615703e+00  1.51356125e+00 -1.34250324e+01  1.51356125e+00 -1.41648945e+00 
 1.54881662e+00  6.87882577e+01  1.54881662e+00 -1.00452493e-04  1.54881662e+00 -8.78615703e+00  1.54881662e+00 -1.34250323e+01  1.54881662e+00 -1.41648945e+00 
 1.58489319e+00  6.87882577e+01  1.58489319e+00 -1.02796671e-04  1.58489319e+00 -8.78615703e+00  1.58489319e+00 -1.34250323e+01  1.58489319e+00 -1.41648946e+00 
 1.62181010e+00  6.87882577e+01  1.62181010e+00 -1.05195353e-04  1.62181010e+00 -8.78615704e+00  1.62181010e+00 -1.34250323e+01  1.62181010e+00 -1.41648946e+00 
 1.65958691e+00  6.87882577e+01  1.65958691e+00 -1.07649811e-04  1.65958691e+00 -8.78615704e+00  1.65958691e+00 -1.34250322e+01  1.65958691e+00 -1.41648946e+00 
 1.69824365e+00  6.87882577e+01  1.69824365e+00 -1.10161346e-04  1.69824365e+00 -8.78615704e+00  1.69824365e+00 -1.34250322e+01  1.69824365e+00 -1.41648946e+00 
 1.73780083e+00  6.87882577e+01  1.73780083e+00 -1.12731290e-04  1.73780083e+00 -8.78615704e+00  1.73780083e+00 -1.34250321e+01  1.73780083e+00 -1.41648946e+00 
 1.77827941e+00  6.87882576e+01  1.77827941e+00 -1.15361006e-04  1.77827941e+00 -8.78615705e+00  1.77827941e+00 -1.34250321e+01  1.77827941e+00 -1.41648947e+00 
 1.81970086e+00  6.87882576e+01  1.81970086e+00 -1.18051888e-04  1.81970086e+00 -8.78615705e+00  1.81970086e+00 -1.34250320e+01  1.81970086e+00 -1.41648947e+00 
 1.86208714e+00  6.87882576e+01  1.86208714e+00 -1.20805363e-04  1.86208714e+00 -8.78615705e+00  1.86208714e+00 -1.34250320e+01  1.86208714e+00 -1.41648947e+00 
 1.90546072e+00  6.87882576e+01  1.90546072e+00 -1.23622890e-04  1.90546072e+00 -8.78615705e+00  1.90546072e+00 -1.34250319e+01  1.90546072e+00 -1.41648948e+00 
 1.94984460e+00  6.87882576e+01  1.94984460e+00 -1.26505964e-04  1.94984460e+00 -8.78615706e+00  1.94984460e+00 -1.34250319e+01  1.94984460e+00 -1.41648948e+00 
 1.99526231e+00  6.87882576e+01  1.99526231e+00 -1.29456113e-04  1.99526231e+00 -8.78615706e+00  1.99526231e+00 -1.34250318e+01  1.99526231e+00 -1.41648948e+00 
 2.04173794e+00  6.87882576e+01  2.04173794e+00 -1.32474901e-04  2.04173794e+00 -8.78615706e+00  2.04173794e+00 -1.34250318e+01  2.04173794e+00 -1.41648949e+00 
 2.08929613e+00  6.87882576e+01  2.08929613e+00 -1.35563929e-04  2.08929613e+00 -8.78615707e+00  2.08929613e+00 -1.34250317e+01  2.08929613e+00 -1.41648949e+00 
 2.13796209e+00  6.87882576e+01  2.13796209e+00 -1.38724835e-04  2.13796209e+00 -8.78615707e+00  2.13796209e+00 -1.34250316e+01  2.13796209e+00 -1.41648949e+00 
 2.18776162e+00  6.87882576e+01  2.18776162e+00 -1.41959294e-04  2.18776162e+00 -8.78615708e+00  2.18776162e+00 -1.34250316e+01  2.18776162e+00 -1.41648950e+00 
 2.23872114e+00  6.87882576e+01  2.23872114e+00 -1.45269023e-04  2.23872114e+00 -8.78615708e+00  2.23872114e+00 -1.34250315e+01  2.23872114e+00 -1.41648950e+00 
 2.29086765e+00  6.87882576e+01  2.29086765e+00 -1.48655775e-04  2.29086765e+00 -8.78615708e+00  2.29086765e+00 -1.34250314e+01  2.29086765e+00 -1.41648951e+00 
 2.34422882e+00  6.87882576e+01  2.34422882e+00 -1.52121346e-04  2.34422882e+00 -8.78615709e+00  2.34422882e+00 -1.34250313e+01  2.34422882e+00 -1.41648951e+00 
 2.39883292e+00  6.87882576e+01  2.39883292e+00 -1.55667574e-04  2.39883292e+00 -8.78615709e+00  2.39883292e+00 -1.34250312e+01  2.39883292e+00 -1.41648951e+00 
 2.45470892e+00  6.87882576e+01  2.45470892e+00 -1.59296338e-04  2.45470892e+00 -8.78615710e+00  2.45470892e+00 -1.34250312e+01  2.45470892e+00 -1.41648952e+00 
 2.51188643e+00  6.87882576e+01  2.51188643e+00 -1.63009564e-04  2.51188643e+00 -8.78615710e+00  2.51188643e+00 -1.34250311e+01  2.51188643e+00 -1.41648952e+00 
 2.57039578e+00  6.87882576e+01  2.57039578e+00 -1.66809220e-04  2.57039578e+00 -8.78615711e+00  2.57039578e+00 -1.34250310e+01  2.57039578e+00 -1.41648953e+00 
 2.63026799e+00  6.87882576e+01  2.63026799e+00 -1.70697320e-04  2.63026799e+00 -8.78615711e+00  2.63026799e+00 -1.34250309e+01  2.63026799e+00 -1.41648954e+00 
 2.69153480e+00  6.87882576e+01  2.69153480e+00 -1.74675926e-04  2.69153480e+00 -8.78615712e+00  2.69153480e+00 -1.34250307e+01  2.69153480e+00 -1.41648954e+00 
 2.75422870e+00  6.87882576e+01  2.75422870e+00 -1.78747148e-04  2.75422870e+00 -8.78615713e+00  2.75422870e+00 -1.34250306e+01  2.75422870e+00 -1.41648955e+00 
 2.81838293e+00  6.87882576e+01  2.81838293e+00 -1.82913144e-04  2.81838293e+00 -8.78615713e+00  2.81838293e+00 -1.34250305e+01  2.81838293e+00 -1.41648955e+00 
 2.88403150e+00  6.87882576e+01  2.88403150e+00 -1.87176122e-04  2.88403150e+00 -8.78615714e+00  2.88403150e+00 -1.34250304e+01  2.88403150e+00 -1.41648956e+00 
 2.95120923e+00  6.87882575e+01  2.95120923e+00 -1.91538344e-04  2.95120923e+00 -8.78615715e+00  2.95120923e+00 -1.34250303e+01  2.95120923e+00 -1.41648957e+00 
 3.01995172e+00  6.87882575e+01  3.01995172e+00 -1.96002122e-04  3.01995172e+00 -8.78615716e+00  3.01995172e+00 -1.34250301e+01  3.01995172e+00 -1.41648958e+00 
 3.09029543e+00  6.87882575e+01  3.09029543e+00 -2.00569823e-04  3.09029543e+00 -8.78615716e+00  3.09029543e+00 -1.34250300e+01  3.09029543e+00 -1.41648958e+00 
 3.16227766e+00  6.87882575e+01  3.16227766e+00 -2.05243869e-04  3.16227766e+00 -8.78615717e+00  3.16227766e+00 -1.34250298e+01  3.16227766e+00 -1.41648959e+00 
 3.23593657e+00  6.87882575e+01  3.23593657e+00 -2.10026738e-04  3.23593657e+00 -8.78615718e+00  3.23593657e+00 -1.34250297e+01  3.23593657e+00 -1.41648960e+00 
 3.31131121e+00  6.87882575e+01  3.31131121e+00 -2.14920966e-04  3.31131121e+00 -8.78615719e+00  3.31131121e+00 -1.34250295e+01  3.31131121e+00 -1.41648961e+00 
 3.38844156e+00  6.87882575e+01  3.38844156e+00 -2.19929147e-04  3.38844156e+00 -8.78615720e+00  3.38844156e+00 -1.34250294e+01  3.38844156e+00 -1.41648962e+00 
 3.46736850e+00  6.87882575e+01  3.46736850e+00 -2.25053938e-04  3.46736850e+00 -8.78615721e+00  3.46736850e+00 -1.34250292e+01  3.46736850e+00 -1.41648963e+00 
 3.54813389e+00  6.87882575e+01  3.54813389e+00 -2.30298056e-04  3.54813389e+00 -8.78615722e+00  3.54813389e+00 -1.34250290e+01  3.54813389e+00 -1.41648964e+00 
 3.63078055e+00  6.87882575e+01  3.63078055e+00 -2.35664280e-04  3.63078055e+00 -8.78615723e+00  3.63078055e+00 -1.34250288e+01  3.63078055e+00 -1.41648965e+00 
 3.71535229e+00  6.87882575e+01  3.71535229e+00 -2.41155457e-04  3.71535229e+00 -8.78615724e+00  3.71535229e+00 -1.34250286e+01  3.71535229e+00 -1.41648966e+00 
 3.80189396e+00  6.87882574e+01  3.80189396e+00 -2.46774498e-04  3.80189396e+00 -8.78615725e+00  3.80189396e+00 -1.34250284e+01  3.80189396e+00 -1.41648967e+00 
 3.89045145e+00  6.87882574e+01  3.89045145e+00 -2.52524382e-04  3.89045145e+00 -8.78615727e+00  3.89045145e+00 -1.34250281e+01  3.89045145e+00 -1.41648969e+00 
 3.98107171e+00  6.87882574e+01  3.98107171e+00 -2.58408157e-04  3.98107171e+00 -8.78615728e+00  3.98107171e+00 -1.34250279e+01  3.98107171e+00 -1.41648970e+00 
 4.07380278e+00  6.87882574e+01  4.07380278e+00 -2.64428944e-04  4.07380278e+00 -8.78615729e+00  4.07380278e+00 -1.34250277e+01  4.07380278e+00 -1.41648971e+00 
 4.16869383e+00  6.87882574e+01  4.16869383e+00 -2.70589935e-04  4.16869383e+00 -8.78615731e+00  4.16869383e+00 -1.34250274e+01  4.16869383e+00 -1.41648973e+00 
 4.26579519e+00  6.87882574e+01  4.26579519e+00 -2.76894396e-04  4.26579519e+00 -8.78615732e+00  4.26579519e+00 -1.34250271e+01  4.26579519e+00 -1.41648974e+00 
 4.36515832e+00  6.87882574e+01  4.36515832e+00 -2.83345670e-04  4.36515832e+00 -8.78615734e+00  4.36515832e+00 -1.34250269e+01  4.36515832e+00 -1.41648976e+00 
 4.46683592e+00  6.87882573e+01  4.46683592e+00 -2.89947177e-04  4.46683592e+00 -8.78615735e+00  4.46683592e+00 -1.34250266e+01  4.46683592e+00 -1.41648977e+00 
 4.57088190e+00  6.87882573e+01  4.57088190e+00 -2.96702419e-04  4.57088190e+00 -8.78615737e+00  4.57088190e+00 -1.34250262e+01  4.57088190e+00 -1.41648979e+00 
 4.67735141e+00  6.87882573e+01  4.67735141e+00 -3.03614975e-04  4.67735141e+00 -8.78615739e+00  4.67735141e+00 -1.34250259e+01  4.67735141e+00 -1.41648981e+00 
 4.78630092e+00  6.87882573e+01  4.78630092e+00 -3.10688513e-04  4.78630092e+00 -8.78615741e+00  4.78630092e+00 -1.34250256e+01  4.78630092e+00 -1.41648983e+00 
 4.89778819e+00  6.87882573e+01  4.89778819e+00 -3.17926782e-04  4.89778819e+00 -8.78615743e+00  4.89778819e+00 -1.34250252e+01  4.89778819e+00 -1.41648985e+00 
 5.01187234e+00  6.87882572e+01  5.01187234e+00 -3.25333619e-04  5.01187234e+00 -8.78615745e+00  5.01187234e+00 -1.34250249e+01  5.01187234e+00 -1.41648987e+00 
 5.12861384e+00  6.87882572e+01  5.12861384e+00 -3.32912953e-04  5.12861384e+00 -8.78615747e+00  5.12861384e+00 -1.34250245e+01  5.12861384e+00 -1.41648989e+00 
 5.24807460e+00  6.87882572e+01  5.24807460e+00 -3.40668802e-04  5.24807460e+00 -8.78615749e+00  5.24807460e+00 -1.34250241e+01  5.24807460e+00 -1.41648991e+00 
 5.37031796e+00  6.87882572e+01  5.37031796e+00 -3.48605277e-04  5.37031796e+00 -8.78615752e+00  5.37031796e+00 -1.34250236e+01  5.37031796e+00 -1.41648994e+00 
 5.49540874e+00  6.87882572e+01  5.49540874e+00 -3.56726588e-04  5.49540874e+00 -8.78615754e+00  5.49540874e+00 -1.34250232e+01  5.49540874e+00 -1.41648996e+00 
 5.62341325e+00  6.87882571e+01  5.62341325e+00 -3.65037040e-04  5.62341325e+00 -8.78615757e+00  5.62341325e+00 -1.34250227e+01  5.62341325e+00 -1.41648999e+00 
 5.75439937e+00  6.87882571e+01  5.75439937e+00 -3.73541039e-04  5.75439937e+00 -8.78615759e+00  5.75439937e+00 -1.34250222e+01  5.75439937e+00 -1.41649001e+00 
 5.88843655e+00  6.87882571e+01  5.88843655e+00 -3.82243094e-04  5.88843655e+00 -8.78615762e+00  5.88843655e+00 -1.34250217e+01  5.88843655e+00 -1.41649004e+00 
 6.02559586e+00  6.87882570e+01  6.02559586e+00 -3.91147820e-04  6.02559586e+00 -8.78615765e+00  6.02559586e+00 -1.34250212e+01  6.02559586e+00 -1.41649007e+00 
 6.16595002e+00  6.87882570e+01  6.16595002e+00 -4.00259937e-04  6.16595002e+00 -8.78615768e+00  6.16595002e+00 -1.34250206e+01  6.16595002e+00 -1.41649010e+00 
 6.30957344e+00  6.87882570e+01  6.30957344e+00 -4.09584278e-04  6.30957344e+00 -8.78615772e+00  6.30957344e+00 -1.34250200e+01  6.30957344e+00 -1.41649014e+00 
 6.45654229e+00  6.87882569e+01  6.45654229e+00 -4.19125785e-04  6.45654229e+00 -8.78615775e+00  6.45654229e+00 -1.34250194e+01  6.45654229e+00 -1.41649017e+00 
 6.60693448e+00  6.87882569e+01  6.60693448e+00 -4.28889518e-04  6.60693448e+00 -8.78615779e+00  6.60693448e+00 -1.34250187e+01  6.60693448e+00 -1.41649021e+00 
 6.76082975e+00  6.87882569e+01  6.76082975e+00 -4.38880655e-04  6.76082975e+00 -8.78615782e+00  6.76082975e+00 -1.34250181e+01  6.76082975e+00 -1.41649025e+00 
 6.91830971e+00  6.87882568e+01  6.91830971e+00 -4.49104491e-04  6.91830971e+00 -8.78615786e+00  6.91830971e+00 -1.34250174e+01  6.91830971e+00 -1.41649028e+00 
 7.07945784e+00  6.87882568e+01  7.07945784e+00 -4.59566448e-04  7.07945784e+00 -8.78615791e+00  7.07945784e+00 -1.34250166e+01  7.07945784e+00 -1.41649033e+00 
 7.24435960e+00  6.87882567e+01  7.24435960e+00 -4.70272074e-04  7.24435960e+00 -8.78615795e+00  7.24435960e+00 -1.34250158e+01  7.24435960e+00 -1.41649037e+00 
 7.41310241e+00  6.87882567e+01  7.41310241e+00 -4.81227043e-04  7.41310241e+00 -8.78615799e+00  7.41310241e+00 -1.34250150e+01  7.41310241e+00 -1.41649041e+00 
 7.58577575e+00  6.87882567e+01  7.58577575e+00 -4.92437166e-04  7.58577575e+00 -8.78615804e+00  7.58577575e+00 -1.34250142e+01  7.58577575e+00 -1.41649046e+00 
 7.76247117e+00  6.87882566e+01  7.76247117e+00 -5.03908385e-04  7.76247117e+00 -8.78615809e+00  7.76247117e+00 -1.34250133e+01  7.76247117e+00 -1.41649051e+00 
 7.94328235e+00  6.87882566e+01  7.94328235e+00 -5.15646783e-04  7.94328235e+00 -8.78615814e+00  7.94328235e+00 -1.34250123e+01  7.94328235e+00 -1.41649056e+00 
 8.12830516e+00  6.87882565e+01  8.12830516e+00 -5.27658583e-04  8.12830516e+00 -8.78615820e+00  8.12830516e+00 -1.34250114e+01  8.12830516e+00 -1.41649062e+00 
 8.31763771e+00  6.87882564e+01  8.31763771e+00 -5.39950155e-04  8.31763771e+00 -8.78615825e+00  8.31763771e+00 -1.34250103e+01  8.31763771e+00 -1.41649067e+00 
 8.51138038e+00  6.87882564e+01  8.51138038e+00 -5.52528015e-04  8.51138038e+00 -8.78615831e+00  8.51138038e+00 -1.34250093e+01  8.51138038e+00 -1.41649073e+00 
 8.70963590e+00  6.87882563e+01  8.70963590e+00 -5.65398832e-04  8.70963590e+00 -8.78615838e+00  8.70963590e+00 -1.34250081e+01  8.70963590e+00 -1.41649080e+00 
 8.91250938e+00  6.87882563e+01  8.91250938e+00 -5.78569432e-04  8.91250938e+00 -8.78615844e+00  8.91250938e+00 -1.34250070e+01  8.91250938e+00 -1.41649086e+00 
 9.12010839e+00  6.87882562e+01  9.12010839e+00 -5.92046796e-04  9.12010839e+00 -8.78615851e+00  9.12010839e+00 -1.34250057e+01  9.12010839e+00 -1.41649093e+00 
 9.33254301e+00  6.87882561e+01  9.33254301e+00 -6.05838071e-04  9.33254301e+00 -8.78615858e+00  9.33254301e+00 -1.34250044e+01  9.33254301e+00 -1.41649100e+00 
 9.54992586e+00  6.87882560e+01  9.54992586e+00 -6.19950569e-04  9.54992586e+00 -8.78615866e+00  9.54992586e+00 -1.34250031e+01  9.54992586e+00 -1.41649108e+00 
 9.77237221e+00  6.87882560e+01  9.77237221e+00 -6.34391772e-04  9.77237221e+00 -8.78615874e+00  9.77237221e+00 -1.34250017e+01  9.77237221e+00 -1.41649116e+00 
 1.00000000e+01  6.87882559e+01  1.00000000e+01 -6.49169339e-04  1.00000000e+01 -8.78615882e+00  1.00000000e+01 -1.34250002e+01  1.00000000e+01 -1.41649124e+00 
 1.02329299e+01  6.87882558e+01  1.02329299e+01 -6.64291103e-04  1.02329299e+01 -8.78615890e+00  1.02329299e+01 -1.34249986e+01  1.02329299e+01 -1.41649132e+00 
 1.04712855e+01  6.87882557e+01  1.04712855e+01 -6.79765082e-04  1.04712855e+01 -8.78615900e+00  1.04712855e+01 -1.34249970e+01  1.04712855e+01 -1.41649141e+00 
 1.07151931e+01  6.87882556e+01  1.07151931e+01 -6.95599482e-04  1.07151931e+01 -8.78615909e+00  1.07151931e+01 -1.34249953e+01  1.07151931e+01 -1.41649151e+00 
 1.09647820e+01  6.87882555e+01  1.09647820e+01 -7.11802697e-04  1.09647820e+01 -8.78615919e+00  1.09647820e+01 -1.34249935e+01  1.09647820e+01 -1.41649161e+00 
 1.12201845e+01  6.87882554e+01  1.12201845e+01 -7.28383318e-04  1.12201845e+01 -8.78615929e+00  1.12201845e+01 -1.34249916e+01  1.12201845e+01 -1.41649171e+00 
 1.14815362e+01  6.87882553e+01  1.14815362e+01 -7.45350138e-04  1.14815362e+01 -8.78615940e+00  1.14815362e+01 -1.34249897e+01  1.14815362e+01 -1.41649182e+00 
 1.17489755e+01  6.87882552e+01  1.17489755e+01 -7.62712152e-04  1.17489755e+01 -8.78615951e+00  1.17489755e+01 -1.34249876e+01  1.17489755e+01 -1.41649193e+00 
 1.20226443e+01  6.87882551e+01  1.20226443e+01 -7.80478565e-04  1.20226443e+01 -8.78615963e+00  1.20226443e+01 -1.34249855e+01  1.20226443e+01 -1.41649205e+00 
 1.23026877e+01  6.87882549e+01  1.23026877e+01 -7.98658797e-04  1.23026877e+01 -8.78615976e+00  1.23026877e+01 -1.34249832e+01  1.23026877e+01 -1.41649218e+00 
 1.25892541e+01  6.87882548e+01  1.25892541e+01 -8.17262489e-04  1.25892541e+01 -8.78615989e+00  1.25892541e+01 -1.34249809e+01  1.25892541e+01 -1.41649231e+00 
 1.28824955e+01  6.87882547e+01  1.28824955e+01 -8.36299503e-04  1.28824955e+01 -8.78616003e+00  1.28824955e+01 -1.34249784e+01  1.28824955e+01 -1.41649244e+00 
 1.31825674e+01  6.87882545e+01  1.31825674e+01 -8.55779933e-04  1.31825674e+01 -8.78616017e+00  1.31825674e+01 -1.34249758e+01  1.31825674e+01 -1.41649259e+00 
 1.34896288e+01  6.87882544e+01  1.34896288e+01 -8.75714108e-04  1.34896288e+01 -8.78616032e+00  1.34896288e+01 -1.34249731e+01  1.34896288e+01 -1.41649274e+00 
 1.38038426e+01  6.87882542e+01  1.38038426e+01 -8.96112597e-04  1.38038426e+01 -8.78616048e+00  1.38038426e+01 -1.34249703e+01  1.38038426e+01 -1.41649289e+00 
 1.41253754e+01  6.87882541e+01  1.41253754e+01 -9.16986216e-04  1.41253754e+01 -8.78616064e+00  1.41253754e+01 -1.34249674e+01  1.41253754e+01 -1.41649306e+00 
 1.44543977e+01  6.87882539e+01  1.44543977e+01 -9.38346032e-04  1.44543977e+01 -8.78616081e+00  1.44543977e+01 -1.34249643e+01  1.44543977e+01 -1.41649323e+00 
 1.47910839e+01  6.87882537e+01  1.47910839e+01 -9.60203371e-04  1.47910839e+01 -8.78616099e+00  1.47910839e+01 -1.34249610e+01  1.47910839e+01 -1.41649341e+00 
 1.51356125e+01  6.87882535e+01  1.51356125e+01 -9.82569821e-04  1.51356125e+01 -8.78616118e+00  1.51356125e+01 -1.34249576e+01  1.51356125e+01 -1.41649360e+00 
 1.54881662e+01  6.87882533e+01  1.54881662e+01 -1.00545724e-03  1.54881662e+01 -8.78616138e+00  1.54881662e+01 -1.34249541e+01  1.54881662e+01 -1.41649379e+00 
 1.58489319e+01  6.87882531e+01  1.58489319e+01 -1.02887777e-03  1.58489319e+01 -8.78616159e+00  1.58489319e+01 -1.34249503e+01  1.58489319e+01 -1.41649400e+00 
 1.62181010e+01  6.87882529e+01  1.62181010e+01 -1.05284381e-03  1.62181010e+01 -8.78616180e+00  1.62181010e+01 -1.34249464e+01  1.62181010e+01 -1.41649422e+00 
 1.65958691e+01  6.87882527e+01  1.65958691e+01 -1.07736809e-03  1.65958691e+01 -8.78616203e+00  1.65958691e+01 -1.34249423e+01  1.65958691e+01 -1.41649444e+00 
 1.69824365e+01  6.87882524e+01  1.69824365e+01 -1.10246360e-03  1.69824365e+01 -8.78616227e+00  1.69824365e+01 -1.34249381e+01  1.69824365e+01 -1.41649468e+00 
 1.73780083e+01  6.87882522e+01  1.73780083e+01 -1.12814365e-03  1.73780083e+01 -8.78616252e+00  1.73780083e+01 -1.34249336e+01  1.73780083e+01 -1.41649493e+00 
 1.77827941e+01  6.87882519e+01  1.77827941e+01 -1.15442186e-03  1.77827941e+01 -8.78616278e+00  1.77827941e+01 -1.34249289e+01  1.77827941e+01 -1.41649519e+00 
 1.81970086e+01  6.87882516e+01  1.81970086e+01 -1.18131215e-03  1.81970086e+01 -8.78616305e+00  1.81970086e+01 -1.34249240e+01  1.81970086e+01 -1.41649546e+00 
 1.86208714e+01  6.87882514e+01  1.86208714e+01 -1.20882879e-03  1.86208714e+01 -8.78616333e+00  1.86208714e+01 -1.34249188e+01  1.86208714e+01 -1.41649575e+00 
 1.90546072e+01  6.87882511e+01  1.90546072e+01 -1.23698636e-03  1.90546072e+01 -8.78616363e+00  1.90546072e+01 -1.34249134e+01  1.90546072e+01 -1.41649605e+00 
 1.94984460e+01  6.87882507e+01  1.94984460e+01 -1.26579980e-03  1.94984460e+01 -8.78616395e+00  1.94984460e+01 -1.34249078e+01  1.94984460e+01 -1.41649636e+00 
 1.99526231e+01  6.87882504e+01  1.99526231e+01 -1.29528437e-03  1.99526231e+01 -8.78616427e+00  1.99526231e+01 -1.34249019e+01  1.99526231e+01 -1.41649669e+00 
 2.04173794e+01  6.87882501e+01  2.04173794e+01 -1.32545573e-03  2.04173794e+01 -8.78616462e+00  2.04173794e+01 -1.34248957e+01  2.04173794e+01 -1.41649703e+00 
 2.08929613e+01  6.87882497e+01  2.08929613e+01 -1.35632985e-03  2.08929613e+01 -8.78616498e+00  2.08929613e+01 -1.34248892e+01  2.08929613e+01 -1.41649739e+00 
 2.13796209e+01  6.87882493e+01  2.13796209e+01 -1.38792311e-03  2.13796209e+01 -8.78616535e+00  2.13796209e+01 -1.34248825e+01  2.13796209e+01 -1.41649776e+00 
 2.18776162e+01  6.87882489e+01  2.18776162e+01 -1.42025226e-03  2.18776162e+01 -8.78616575e+00  2.18776162e+01 -1.34248754e+01  2.18776162e+01 -1.41649816e+00 
 2.23872114e+01  6.87882485e+01  2.23872114e+01 -1.45333445e-03  2.23872114e+01 -8.78616616e+00  2.23872114e+01 -1.34248679e+01  2.23872114e+01 -1.41649857e+00 
 2.29086765e+01  6.87882481e+01  2.29086765e+01 -1.48718721e-03  2.29086765e+01 -8.78616659e+00  2.29086765e+01 -1.34248601e+01  2.29086765e+01 -1.41649900e+00 
 2.34422882e+01  6.87882476e+01  2.34422882e+01 -1.52182849e-03  2.34422882e+01 -8.78616705e+00  2.34422882e+01 -1.34248520e+01  2.34422882e+01 -1.41649945e+00 
 2.39883292e+01  6.87882472e+01  2.39883292e+01 -1.55727666e-03  2.39883292e+01 -8.78616752e+00  2.39883292e+01 -1.34248434e+01  2.39883292e+01 -1.41649993e+00 
 2.45470892e+01  6.87882467e+01  2.45470892e+01 -1.59355051e-03  2.45470892e+01 -8.78616802e+00  2.45470892e+01 -1.34248345e+01  2.45470892e+01 -1.41650042e+00 
 2.51188643e+01  6.87882462e+01  2.51188643e+01 -1.63066928e-03  2.51188643e+01 -8.78616854e+00  2.51188643e+01 -1.34248251e+01  2.51188643e+01 -1.41650094e+00 
 2.57039578e+01  6.87882456e+01  2.57039578e+01 -1.66865264e-03  2.57039578e+01 -8.78616908e+00  2.57039578e+01 -1.34248153e+01  2.57039578e+01 -1.41650149e+00 
 2.63026799e+01  6.87882450e+01  2.63026799e+01 -1.70752074e-03  2.63026799e+01 -8.78616965e+00  2.63026799e+01 -1.34248051e+01  2.63026799e+01 -1.41650206e+00 
 2.69153480e+01  6.87882444e+01  2.69153480e+01 -1.74729419e-03  2.69153480e+01 -8.78617025e+00  2.69153480e+01 -1.34247943e+01  2.69153480e+01 -1.41650265e+00 
 2.75422870e+01  6.87882438e+01  2.75422870e+01 -1.78799406e-03  2.75422870e+01 -8.78617087e+00  2.75422870e+01 -1.34247831e+01  2.75422870e+01 -1.41650328e+00 
