 8.00000000e+00  2.08207426e-05  8.00000000e+00  2.14441825e-05  8.00000000e+00  3.35585145e+00 
 9.00000000e+00  2.09072410e-05  9.00000000e+00  2.15289941e-05  9.00000000e+00  3.35473911e+00 
 1.00000000e+01  2.09937599e-05  1.00000000e+01  2.16138330e-05  1.00000000e+01  3.35362414e+00 
 1.10000000e+01  2.10802982e-05  1.10000000e+01  2.16986984e-05  1.10000000e+01  3.35250655e+00 
 1.20000000e+01  2.11668548e-05  1.20000000e+01  2.17835893e-05  1.20000000e+01  3.35138636e+00 
 1.30000000e+01  2.12534379e-05  1.30000000e+01  2.18685121e-05  1.30000000e+01  3.35026326e+00 
 1.40000000e+01  2.13400198e-05  1.40000000e+01  2.19534446e-05  1.40000000e+01  3.34913827e+00 
 1.50000000e+01  2.14266260e-05  1.50000000e+01  2.20384072e-05  1.50000000e+01  3.34801040e+00 
 1.60000000e+01  2.15132466e-05  1.60000000e+01  2.21233920e-05  1.60000000e+01  3.34688001e+00 
 1.70000000e+01  2.15998807e-05  1.70000000e+01  2.22083979e-05  1.70000000e+01  3.34574712e+00 
 1.80000000e+01  2.16865271e-05  1.80000000e+01  2.22934240e-05  1.80000000e+01  3.34461174e+00 
 1.90000000e+01  2.17731848e-05  1.90000000e+01  2.23784694e-05  1.90000000e+01  3.34347390e+00 
 2.00000000e+01  2.18598528e-05  2.00000000e+01  2.24635331e-05  2.00000000e+01  3.34233361e+00 
 2.10000000e+01  2.19465299e-05  2.10000000e+01  2.25486140e-05  2.10000000e+01  3.34119089e+00 
 2.20000000e+01  2.20332149e-05  2.20000000e+01  2.26337111e-05  2.20000000e+01  3.34004577e+00 
 2.30000000e+01  2.21199069e-05  2.30000000e+01  2.27188233e-05  2.30000000e+01  3.33889826e+00 
 2.40000000e+01  2.22066047e-05  2.40000000e+01  2.28039496e-05  2.40000000e+01  3.33774839e+00 
 2.50000000e+01  2.22933071e-05  2.50000000e+01  2.28890888e-05  2.50000000e+01  3.33659617e+00 
 2.60000000e+01  2.23800129e-05  2.60000000e+01  2.29742399e-05  2.60000000e+01  3.33544162e+00 
 2.70000000e+01  2.24667210e-05  2.70000000e+01  2.30594016e-05  2.70000000e+01  3.33428477e+00 
 2.80000000e+01  2.25534303e-05  2.80000000e+01  2.31445729e-05  2.80000000e+01  3.33312564e+00 
 2.90000000e+01  2.26401394e-05  2.90000000e+01  2.32297525e-05  2.90000000e+01  3.33196424e+00 
 3.00000000e+01  2.27268472e-05  3.00000000e+01  2.33149392e-05  3.00000000e+01  3.33080059e+00 
 3.10000000e+01  2.28135538e-05  3.10000000e+01  2.34001331e-05  3.10000000e+01  3.32963465e+00 
 3.20000000e+01  2.29002539e-05  3.20000000e+01  2.34853290e-05  3.20000000e+01  3.32846666e+00 
 3.30000000e+01  2.29869503e-05  3.30000000e+01  2.35705296e-05  3.30000000e+01  3.32729641e+00 
 3.40000000e+01  2.30736405e-05  3.40000000e+01  2.36557322e-05  3.40000000e+01  3.32612400e+00 
 3.50000000e+01  2.31603230e-05  3.50000000e+01  2.37409356e-05  3.50000000e+01  3.32494945e+00 
 3.60000000e+01  2.32469967e-05  3.60000000e+01  2.38261384e-05  3.60000000e+01  3.32377279e+00 
 3.70000000e+01  2.33336602e-05  3.70000000e+01  2.39113393e-05  3.70000000e+01  3.32259403e+00 
 3.80000000e+01  2.34203121e-05  3.80000000e+01  2.39965369e-05  3.80000000e+01  3.32141320e+00 
 3.90000000e+01  2.35069513e-05  3.90000000e+01  2.40817298e-05  3.90000000e+01  3.32023032e+00 
 4.00000000e+01  2.35935763e-05  4.00000000e+01  2.41669166e-05  4.00000000e+01  3.31904540e+00 
 4.10000000e+01  2.36801857e-05  4.10000000e+01  2.42520959e-05  4.10000000e+01  3.31785848e+00 
 4.20000000e+01  2.37667783e-05  4.20000000e+01  2.43372661e-05  4.20000000e+01  3.31666957e+00 
 4.30000000e+01  2.38533526e-05  4.30000000e+01  2.44224259e-05  4.30000000e+01  3.31547870e+00 
 4.40000000e+01  2.39399072e-05  4.40000000e+01  2.45075738e-05  4.40000000e+01  3.31428588e+00 
 4.50000000e+01  2.40264408e-05  4.50000000e+01  2.45927082e-05  4.50000000e+01  3.31309114e+00 
 4.60000000e+01  2.41129519e-05  4.60000000e+01  2.46778277e-05  4.60000000e+01  3.31189451e+00 
 4.70000000e+01  2.41994391e-05  4.70000000e+01  2.47629307e-05  4.70000000e+01  3.31069600e+00 
