 3.20000000e+01  5.72542577e-06  3.20000000e+01  5.83350026e-06 
 3.30000000e+01  5.74861552e-06  3.30000000e+01  5.85693078e-06 
 3.40000000e+01  5.77180054e-06  3.40000000e+01  5.88035675e-06 
 3.50000000e+01  5.79498049e-06  3.50000000e+01  5.90377786e-06 
 3.60000000e+01  5.81815504e-06  3.60000000e+01  5.92719377e-06 
 3.70000000e+01  5.84132385e-06  3.70000000e+01  5.95060416e-06 
 3.80000000e+01  5.86448660e-06  3.80000000e+01  5.97400872e-06 
 3.90000000e+01  5.88764295e-06  3.90000000e+01  5.99740711e-06 
 4.00000000e+01  5.91079258e-06  4.00000000e+01  6.02079903e-06 
 4.10000000e+01  5.93393515e-06  4.10000000e+01  6.04418415e-06 
 4.20000000e+01  5.95707034e-06  4.20000000e+01  6.06756215e-06 
 4.30000000e+01  5.98019782e-06  4.30000000e+01  6.09093271e-06 
 4.40000000e+01  6.00331727e-06  4.40000000e+01  6.11429553e-06 
 4.50000000e+01  6.02642835e-06  4.50000000e+01  6.13765029e-06 
 4.60000000e+01  6.04953076e-06  4.60000000e+01  6.16099667e-06 
 4.70000000e+01  6.07262415e-06  4.70000000e+01  6.18433436e-06 
 4.80000000e+01  6.09570822e-06  4.80000000e+01  6.20766306e-06 
 4.90000000e+01  6.11878264e-06  4.90000000e+01  6.23098244e-06 
 5.00000000e+01  6.14184709e-06  5.00000000e+01  6.25429221e-06 
 5.10000000e+01  6.16490126e-06  5.10000000e+01  6.27759206e-06 
 5.20000000e+01  6.18794482e-06  5.20000000e+01  6.30088168e-06 
 5.30000000e+01  6.21097746e-06  5.30000000e+01  6.32416076e-06 
 5.40000000e+01  6.23399887e-06  5.40000000e+01  6.34742901e-06 
 5.50000000e+01  6.25700872e-06  5.50000000e+01  6.37068612e-06 
 5.60000000e+01  6.28000672e-06  5.60000000e+01  6.39393178e-06 
 5.70000000e+01  6.30299255e-06  5.70000000e+01  6.41716571e-06 
 5.80000000e+01  6.32596589e-06  5.80000000e+01  6.44038761e-06 
 5.90000000e+01  6.34892643e-06  5.90000000e+01  6.46359717e-06 
 6.00000000e+01  6.37187388e-06  6.00000000e+01  6.48679410e-06 
 6.10000000e+01  6.39480792e-06  6.10000000e+01  6.50997811e-06 
 6.20000000e+01  6.41772825e-06  6.20000000e+01  6.53314890e-06 
 6.30000000e+01  6.44063457e-06  6.30000000e+01  6.55630619e-06 
 6.40000000e+01  6.46352656e-06  6.40000000e+01  6.57944969e-06 
 6.50000000e+01  6.48640393e-06  6.50000000e+01  6.60257910e-06 
 6.60000000e+01  6.50926639e-06  6.60000000e+01  6.62569415e-06 
 6.70000000e+01  6.53211362e-06  6.70000000e+01  6.64879454e-06 
 6.80000000e+01  6.55494534e-06  6.80000000e+01  6.67188000e-06 
 6.90000000e+01  6.57776124e-06  6.90000000e+01  6.69495023e-06 
 7.00000000e+01  6.60056104e-06  7.00000000e+01  6.71800497e-06 
 7.10000000e+01  6.62334444e-06  7.10000000e+01  6.74104393e-06 
 7.20000000e+01  6.64611115e-06  7.20000000e+01  6.76406684e-06 
 7.30000000e+01  6.66886087e-06  7.30000000e+01  6.78707342e-06 
 7.40000000e+01  6.69159332e-06  7.40000000e+01  6.81006340e-06 
 7.50000000e+01  6.71430822e-06  7.50000000e+01  6.83303650e-06 
 7.60000000e+01  6.73700527e-06  7.60000000e+01  6.85599246e-06 
 7.70000000e+01  6.75968420e-06  7.70000000e+01  6.87893100e-06 
 7.80000000e+01  6.78234471e-06  7.80000000e+01  6.90185187e-06 
 7.90000000e+01  6.80498654e-06  7.90000000e+01  6.92475478e-06 
 8.00000000e+01  6.82760939e-06  8.00000000e+01  6.94763950e-06 
 8.10000000e+01  6.85021300e-06  8.10000000e+01  6.97050574e-06 
 8.20000000e+01  6.87279708e-06  8.20000000e+01  6.99335325e-06 
 8.30000000e+01  6.89536137e-06  8.30000000e+01  7.01618178e-06 
 8.40000000e+01  6.91790558e-06  8.40000000e+01  7.03899107e-06 
 8.50000000e+01  6.94042946e-06  8.50000000e+01  7.06178086e-06 
 8.60000000e+01  6.96293272e-06  8.60000000e+01  7.08455090e-06 
 8.70000000e+01  6.98541511e-06  8.70000000e+01  7.10730095e-06 
 8.80000000e+01  7.00787636e-06  8.80000000e+01  7.13003075e-06 
 8.90000000e+01  7.03031620e-06  8.90000000e+01  7.15274006e-06 
 9.00000000e+01  7.05273438e-06  9.00000000e+01  7.17542865e-06 
 9.10000000e+01  7.07513064e-06  9.10000000e+01  7.19809625e-06 
 9.20000000e+01  7.09750471e-06  9.20000000e+01  7.22074265e-06 
 9.30000000e+01  7.11985635e-06  9.30000000e+01  7.24336759e-06 
 9.40000000e+01  7.14218529e-06  9.40000000e+01  7.26597085e-06 
 9.50000000e+01  7.16449131e-06  9.50000000e+01  7.28855219e-06 
 9.60000000e+01  7.18677413e-06  9.60000000e+01  7.31111139e-06 
 9.70000000e+01  7.20903352e-06  9.70000000e+01  7.33364822e-06 
 9.80000000e+01  7.23126923e-06  9.80000000e+01  7.35616245e-06 
 9.90000000e+01  7.25348103e-06  9.90000000e+01  7.37865385e-06 
 1.00000000e+02  7.27566868e-06  1.00000000e+02  7.40112222e-06 
 1.01000000e+02  7.29783193e-06  1.01000000e+02  7.42356734e-06 
 1.02000000e+02  7.31997056e-06  1.02000000e+02  7.44598898e-06 
 1.03000000e+02  7.34208434e-06  1.03000000e+02  7.46838694e-06 
 1.04000000e+02  7.36417303e-06  1.04000000e+02  7.49076102e-06 
 1.05000000e+02  7.38623643e-06  1.05000000e+02  7.51311100e-06 
 1.06000000e+02  7.40827429e-06  1.06000000e+02  7.53543668e-06 
 1.07000000e+02  7.43028642e-06  1.07000000e+02  7.55773787e-06 
 1.08000000e+02  7.45227259e-06  1.08000000e+02  7.58001437e-06 
 1.09000000e+02  7.47423259e-06  1.09000000e+02  7.60226599e-06 
 1.10000000e+02  7.49616622e-06  1.10000000e+02  7.62449253e-06 
 1.11000000e+02  7.51807327e-06  1.11000000e+02  7.64669382e-06 
 1.12000000e+02  7.53995354e-06  1.12000000e+02  7.66886967e-06 
 1.13000000e+02  7.56180684e-06  1.13000000e+02  7.69101990e-06 
 1.14000000e+02  7.58363297e-06  1.14000000e+02  7.71314435e-06 
 1.15000000e+02  7.60543175e-06  1.15000000e+02  7.73524284e-06 
 1.16000000e+02  7.62720300e-06  1.16000000e+02  7.75731520e-06 
 1.17000000e+02  7.64894654e-06  1.17000000e+02  7.77936128e-06 
 1.18000000e+02  7.67066219e-06  1.18000000e+02  7.80138092e-06 
 1.19000000e+02  7.69234980e-06  1.19000000e+02  7.82337397e-06 
 1.20000000e+02  7.71400919e-06  1.20000000e+02  7.84534028e-06 
 1.21000000e+02  7.73564021e-06  1.21000000e+02  7.86727971e-06 
 1.22000000e+02  7.75724271e-06  1.22000000e+02  7.88919212e-06 
 1.23000000e+02  7.77881655e-06  1.23000000e+02  7.91107739e-06 
 1.24000000e+02  7.80036158e-06  1.24000000e+02  7.93293538e-06 
 1.25000000e+02  7.82187769e-06  1.25000000e+02  7.95476598e-06 
