 2.75422870e+01 -9.21252842e+01  2.75422870e+01 -1.59278857e+00  2.75422870e+01 -8.65361598e+01  2.75422870e+01 -3.32640430e+01  2.75422870e+01 -4.93592502e+01 
 2.81838293e+01 -9.23197333e+01  2.81838293e+01 -1.59645436e+00  2.81838293e+01 -8.67406508e+01  2.81838293e+01 -3.34606582e+01  2.81838293e+01 -4.94491523e+01 
 2.88403150e+01 -9.25141914e+01  2.88403150e+01 -1.60011420e+00  2.88403150e+01 -8.69454350e+01  2.88403150e+01 -3.36572724e+01  2.88403150e+01 -4.95370091e+01 
 2.95120923e+01 -9.27086244e+01  2.95120923e+01 -1.60377218e+00  2.95120923e+01 -8.71505281e+01  2.95120923e+01 -3.38538741e+01  2.95120923e+01 -4.96229316e+01 
 3.01995172e+01 -9.29030337e+01  3.01995172e+01 -1.60742825e+00  3.01995172e+01 -8.73558444e+01  3.01995172e+01 -3.40504519e+01  3.01995172e+01 -4.97068926e+01 
 3.09029543e+01 -9.30974030e+01  3.09029543e+01 -1.61108574e+00  3.09029543e+01 -8.75615122e+01  3.09029543e+01 -3.42469944e+01  3.09029543e+01 -4.97888240e+01 
 3.16227766e+01 -9.32916984e+01  3.16227766e+01 -1.61474497e+00  3.16227766e+01 -8.77674148e+01  3.16227766e+01 -3.44434902e+01  3.16227766e+01 -4.98688445e+01 
 3.23593657e+01 -9.34858652e+01  3.23593657e+01 -1.61840505e+00  3.23593657e+01 -8.79735142e+01  3.23593657e+01 -3.46399276e+01  3.23593657e+01 -4.99468921e+01 
 3.31131121e+01 -9.36799052e+01  3.31131121e+01 -1.62206898e+00  3.31131121e+01 -8.81798321e+01  3.31131121e+01 -3.48362951e+01  3.31131121e+01 -5.00229891e+01 
 3.38844156e+01 -9.38738147e+01  3.38844156e+01 -1.62574023e+00  3.38844156e+01 -8.83863216e+01  3.38844156e+01 -3.50325811e+01  3.38844156e+01 -5.00971468e+01 
 3.46736850e+01 -9.40675516e+01  3.46736850e+01 -1.62941847e+00  3.46736850e+01 -8.85930125e+01  3.46736850e+01 -3.52287737e+01  3.46736850e+01 -5.01693784e+01 
 3.54813389e+01 -9.42610846e+01  3.54813389e+01 -1.63310448e+00  3.54813389e+01 -8.87998146e+01  3.54813389e+01 -3.54248611e+01  3.54813389e+01 -5.02396987e+01 
 3.63078055e+01 -9.44544190e+01  3.63078055e+01 -1.63680213e+00  3.63078055e+01 -8.90067801e+01  3.63078055e+01 -3.56208314e+01  3.63078055e+01 -5.03081344e+01 
 3.71535229e+01 -9.46475157e+01  3.71535229e+01 -1.64051357e+00  3.71535229e+01 -8.92138258e+01  3.71535229e+01 -3.58166724e+01  3.71535229e+01 -5.03746841e+01 
 3.80189396e+01 -9.48403332e+01  3.80189396e+01 -1.64423657e+00  3.80189396e+01 -8.94209317e+01  3.80189396e+01 -3.60123719e+01  3.80189396e+01 -5.04393782e+01 
 3.89045145e+01 -9.50328635e+01  3.89045145e+01 -1.64797482e+00  3.89045145e+01 -8.96281353e+01  3.89045145e+01 -3.62079176e+01  3.89045145e+01 -5.05022382e+01 
 3.98107171e+01 -9.52250904e+01  3.98107171e+01 -1.65173071e+00  3.98107171e+01 -8.98353538e+01  3.98107171e+01 -3.64032968e+01  3.98107171e+01 -5.05632870e+01 
 4.07380278e+01 -9.54169670e+01  4.07380278e+01 -1.65550376e+00  4.07380278e+01 -9.00425695e+01  4.07380278e+01 -3.65984968e+01  4.07380278e+01 -5.06225920e+01 
 4.16869383e+01 -9.56085054e+01  4.16869383e+01 -1.65929932e+00  4.16869383e+01 -9.02497595e+01  4.16869383e+01 -3.67935046e+01  4.16869383e+01 -5.06800920e+01 
 4.26579519e+01 -9.57996450e+01  4.26579519e+01 -1.66311536e+00  4.26579519e+01 -9.04568522e+01  4.26579519e+01 -3.69883072e+01  4.26579519e+01 -5.07358577e+01 
 4.36515832e+01 -9.59903685e+01  4.36515832e+01 -1.66695428e+00  4.36515832e+01 -9.06638500e+01  4.36515832e+01 -3.71828910e+01  4.36515832e+01 -5.07899407e+01 
 4.46683592e+01 -9.61806637e+01  4.46683592e+01 -1.67081909e+00  4.46683592e+01 -9.08707248e+01  4.46683592e+01 -3.73772425e+01  4.46683592e+01 -5.08423219e+01 
 4.57088190e+01 -9.63705060e+01  4.57088190e+01 -1.67471080e+00  4.57088190e+01 -9.10773836e+01  4.57088190e+01 -3.75713476e+01  4.57088190e+01 -5.08930538e+01 
 4.67735141e+01 -9.65598283e+01  4.67735141e+01 -1.67862831e+00  4.67735141e+01 -9.12838104e+01  4.67735141e+01 -3.77651921e+01  4.67735141e+01 -5.09421990e+01 
 4.78630092e+01 -9.67486562e+01  4.78630092e+01 -1.68257728e+00  4.78630092e+01 -9.14899434e+01  4.78630092e+01 -3.79587615e+01  4.78630092e+01 -5.09897274e+01 
 4.89778819e+01 -9.69369489e+01  4.89778819e+01 -1.68655801e+00  4.89778819e+01 -9.16957403e+01  4.89778819e+01 -3.81520409e+01  4.89778819e+01 -5.10357365e+01 
 5.01187234e+01 -9.71246545e+01  5.01187234e+01 -1.69057008e+00  5.01187234e+01 -9.19011102e+01  5.01187234e+01 -3.83450150e+01  5.01187234e+01 -5.10801882e+01 
 5.12861384e+01 -9.73117633e+01  5.12861384e+01 -1.69461621e+00  5.12861384e+01 -9.21059981e+01  5.12861384e+01 -3.85376682e+01  5.12861384e+01 -5.11231767e+01 
 5.24807460e+01 -9.74982398e+01  5.24807460e+01 -1.69869753e+00  5.24807460e+01 -9.23103293e+01  5.24807460e+01 -3.87299846e+01  5.24807460e+01 -5.11646892e+01 
 5.37031796e+01 -9.76840652e+01  5.37031796e+01 -1.70281622e+00  5.37031796e+01 -9.25140023e+01  5.37031796e+01 -3.89219476e+01  5.37031796e+01 -5.12047985e+01 
 5.49540874e+01 -9.78691885e+01  5.49540874e+01 -1.70697164e+00  5.49540874e+01 -9.27169348e+01  5.49540874e+01 -3.91135404e+01  5.49540874e+01 -5.12435295e+01 
 5.62341325e+01 -9.80536038e+01  5.62341325e+01 -1.71116725e+00  5.62341325e+01 -9.29190191e+01  5.62341325e+01 -3.93047456e+01  5.62341325e+01 -5.12808690e+01 
 5.75439937e+01 -9.82372543e+01  5.75439937e+01 -1.71540216e+00  5.75439937e+01 -9.31201420e+01  5.75439937e+01 -3.94955455e+01  5.75439937e+01 -5.13169115e+01 
 5.88843655e+01 -9.84201181e+01  5.88843655e+01 -1.71967814e+00  5.88843655e+01 -9.33201769e+01  5.88843655e+01 -3.96859216e+01  5.88843655e+01 -5.13516491e+01 
 6.02559586e+01 -9.86021701e+01  6.02559586e+01 -1.72399700e+00  6.02559586e+01 -9.35189833e+01  6.02559586e+01 -3.98758552e+01  6.02559586e+01 -5.13851507e+01 
 6.16595002e+01 -9.87833626e+01  6.16595002e+01 -1.72835851e+00  6.16595002e+01 -9.37164087e+01  6.16595002e+01 -4.00653267e+01  6.16595002e+01 -5.14174430e+01 
 6.30957344e+01 -9.89636609e+01  6.30957344e+01 -1.73276354e+00  6.30957344e+01 -9.39122884e+01  6.30957344e+01 -4.02543163e+01  6.30957344e+01 -5.14485233e+01 
 6.45654229e+01 -9.91430453e+01  6.45654229e+01 -1.73721415e+00  6.45654229e+01 -9.41064354e+01  6.45654229e+01 -4.04428033e+01  6.45654229e+01 -5.14784722e+01 
 6.60693448e+01 -9.93214544e+01  6.60693448e+01 -1.74170902e+00  6.60693448e+01 -9.42986539e+01  6.60693448e+01 -4.06307666e+01  6.60693448e+01 -5.15073062e+01 
 6.76082975e+01 -9.94988664e+01  6.76082975e+01 -1.74624994e+00  6.76082975e+01 -9.44887275e+01  6.76082975e+01 -4.08181844e+01  6.76082975e+01 -5.15350532e+01 
 6.91830971e+01 -9.96752383e+01  6.91830971e+01 -1.75083704e+00  6.91830971e+01 -9.46764144e+01  6.91830971e+01 -4.10050341e+01  6.91830971e+01 -5.15617242e+01 
 7.07945784e+01 -9.98505303e+01  7.07945784e+01 -1.75547059e+00  7.07945784e+01 -9.48614588e+01  7.07945784e+01 -4.11912928e+01  7.07945784e+01 -5.15873916e+01 
 7.24435960e+01 -1.00024701e+02  7.24435960e+01 -1.76015078e+00  7.24435960e+01 -9.50435855e+01  7.24435960e+01 -4.13769365e+01  7.24435960e+01 -5.16120730e+01 
 7.41310241e+01 -1.00197706e+02  7.41310241e+01 -1.76487745e+00  7.41310241e+01 -9.52224912e+01  7.41310241e+01 -4.15619409e+01  7.41310241e+01 -5.16357914e+01 
 7.58577575e+01 -1.00369504e+02  7.58577575e+01 -1.76965074e+00  7.58577575e+01 -9.53978585e+01  7.58577575e+01 -4.17462806e+01  7.58577575e+01 -5.16585702e+01 
 7.76247117e+01 -1.00540056e+02  7.76247117e+01 -1.77447069e+00  7.76247117e+01 -9.55693402e+01  7.76247117e+01 -4.19299298e+01  7.76247117e+01 -5.16804666e+01 
 7.94328235e+01 -1.00709312e+02  7.94328235e+01 -1.77933669e+00  7.94328235e+01 -9.57365724e+01  7.94328235e+01 -4.21128618e+01  7.94328235e+01 -5.17014945e+01 
 8.12830516e+01 -1.00877218e+02  8.12830516e+01 -1.78424760e+00  8.12830516e+01 -9.58991751e+01  8.12830516e+01 -4.22950492e+01  8.12830516e+01 -5.17216795e+01 
 8.31763771e+01 -1.01043742e+02  8.31763771e+01 -1.78920387e+00  8.31763771e+01 -9.60567172e+01  8.31763771e+01 -4.24764639e+01  8.31763771e+01 -5.17410639e+01 
 8.51138038e+01 -1.01208823e+02  8.51138038e+01 -1.79420379e+00  8.51138038e+01 -9.62087843e+01  8.51138038e+01 -4.26570769e+01  8.51138038e+01 -5.17596452e+01 
 8.70963590e+01 -1.01372420e+02  8.70963590e+01 -1.79924705e+00  8.70963590e+01 -9.63549434e+01  8.70963590e+01 -4.28368588e+01  8.70963590e+01 -5.17774869e+01 
 8.91250938e+01 -1.01534481e+02  8.91250938e+01 -1.80433225e+00  8.91250938e+01 -9.64947084e+01  8.91250938e+01 -4.30157789e+01  8.91250938e+01 -5.17945991e+01 
 9.12010839e+01 -1.01694949e+02  9.12010839e+01 -1.80945771e+00  9.12010839e+01 -9.66276211e+01  9.12010839e+01 -4.31938063e+01  9.12010839e+01 -5.18110075e+01 
 9.33254301e+01 -1.01853778e+02  9.33254301e+01 -1.81462232e+00  9.33254301e+01 -9.67532118e+01  9.33254301e+01 -4.33709090e+01  9.33254301e+01 -5.18267376e+01 
 9.54992586e+01 -1.02010913e+02  9.54992586e+01 -1.81982436e+00  9.54992586e+01 -9.68709750e+01  9.54992586e+01 -4.35470543e+01  9.54992586e+01 -5.18418140e+01 
 9.77237221e+01 -1.02166297e+02  9.77237221e+01 -1.82506163e+00  9.77237221e+01 -9.69804479e+01  9.77237221e+01 -4.37222090e+01  9.77237221e+01 -5.18562607e+01 
 1.00000000e+02 -1.02319884e+02  1.00000000e+02 -1.83033273e+00  1.00000000e+02 -9.70811409e+01  1.00000000e+02 -4.38963389e+01  1.00000000e+02 -5.18700913e+01 
 1.02329299e+02 -1.02471607e+02  1.02329299e+02 -1.83563456e+00  1.02329299e+02 -9.71726264e+01  1.02329299e+02 -4.40694094e+01  1.02329299e+02 -5.18833481e+01 
 1.04712855e+02 -1.02621420e+02  1.04712855e+02 -1.84096548e+00  1.04712855e+02 -9.72544508e+01  1.04712855e+02 -4.42413850e+01  1.04712855e+02 -5.18960456e+01 
 1.07151931e+02 -1.02769252e+02  1.07151931e+02 -1.84632174e+00  1.07151931e+02 -9.73262103e+01  1.07151931e+02 -4.44122296e+01  1.07151931e+02 -5.19082005e+01 
 1.09647820e+02 -1.02915066e+02  1.09647820e+02 -1.85170198e+00  1.09647820e+02 -9.73875475e+01  1.09647820e+02 -4.45819065e+01  1.09647820e+02 -5.19198378e+01 
 1.12201845e+02 -1.03058785e+02  1.12201845e+02 -1.85710180e+00  1.12201845e+02 -9.74381230e+01  1.12201845e+02 -4.47503786e+01  1.12201845e+02 -5.19309736e+01 
 1.14815362e+02 -1.03200361e+02  1.14815362e+02 -1.86251865e+00  1.14815362e+02 -9.74776704e+01  1.14815362e+02 -4.49176081e+01  1.14815362e+02 -5.19416312e+01 
 1.17489755e+02 -1.03339728e+02  1.17489755e+02 -1.86794851e+00  1.17489755e+02 -9.75059822e+01  1.17489755e+02 -4.50835566e+01  1.17489755e+02 -5.19518259e+01 
 1.20226443e+02 -1.03476832e+02  1.20226443e+02 -1.87338826e+00  1.20226443e+02 -9.75228824e+01  1.20226443e+02 -4.52481854e+01  1.20226443e+02 -5.19615794e+01 
 1.23026877e+02 -1.03611614e+02  1.23026877e+02 -1.87883386e+00  1.23026877e+02 -9.75282899e+01  1.23026877e+02 -4.54114555e+01  1.23026877e+02 -5.19709060e+01 
 1.25892541e+02 -1.03744011e+02  1.25892541e+02 -1.88428113e+00  1.25892541e+02 -9.75221660e+01  1.25892541e+02 -4.55733274e+01  1.25892541e+02 -5.19798198e+01 
 1.28824955e+02 -1.03873962e+02  1.28824955e+02 -1.88972569e+00  1.28824955e+02 -9.75045553e+01  1.28824955e+02 -4.57337614e+01  1.28824955e+02 -5.19883470e+01 
 1.31825674e+02 -1.04001413e+02  1.31825674e+02 -1.89516345e+00  1.31825674e+02 -9.74755458e+01  1.31825674e+02 -4.58927176e+01  1.31825674e+02 -5.19965001e+01 
 1.34896288e+02 -1.04126298e+02  1.34896288e+02 -1.90058943e+00  1.34896288e+02 -9.74353208e+01  1.34896288e+02 -4.60501559e+01  1.34896288e+02 -5.20042929e+01 
 1.38038426e+02 -1.04248563e+02  1.38038426e+02 -1.90599906e+00  1.38038426e+02 -9.73840938e+01  1.38038426e+02 -4.62060364e+01  1.38038426e+02 -5.20117402e+01 
 1.41253754e+02 -1.04368147e+02  1.41253754e+02 -1.91138728e+00  1.41253754e+02 -9.73221632e+01  1.41253754e+02 -4.63603188e+01  1.41253754e+02 -5.20188564e+01 
 1.44543977e+02 -1.04484993e+02  1.44543977e+02 -1.91674908e+00  1.44543977e+02 -9.72498463e+01  1.44543977e+02 -4.65129633e+01  1.44543977e+02 -5.20256541e+01 
 1.47910839e+02 -1.04599038e+02  1.47910839e+02 -1.92207876e+00  1.47910839e+02 -9.71675225e+01  1.47910839e+02 -4.66639301e+01  1.47910839e+02 -5.20321492e+01 
 1.51356125e+02 -1.04710234e+02  1.51356125e+02 -1.92737172e+00  1.51356125e+02 -9.70756049e+01  1.51356125e+02 -4.68131798e+01  1.51356125e+02 -5.20383531e+01 
 1.54881662e+02 -1.04818519e+02  1.54881662e+02 -1.93262199e+00  1.54881662e+02 -9.69745250e+01  1.54881662e+02 -4.69606735e+01  1.54881662e+02 -5.20442783e+01 
 1.58489319e+02 -1.04923836e+02  1.58489319e+02 -1.93782379e+00  1.58489319e+02 -9.68647543e+01  1.58489319e+02 -4.71063725e+01  1.58489319e+02 -5.20499345e+01 
 1.62181010e+02 -1.05026136e+02  1.62181010e+02 -1.94297183e+00  1.62181010e+02 -9.67467618e+01  1.62181010e+02 -4.72502390e+01  1.62181010e+02 -5.20553376e+01 
 1.65958691e+02 -1.05125361e+02  1.65958691e+02 -1.94806007e+00  1.65958691e+02 -9.66210349e+01  1.65958691e+02 -4.73922358e+01  1.65958691e+02 -5.20604953e+01 
 1.69824365e+02 -1.05221461e+02  1.69824365e+02 -1.95308278e+00  1.69824365e+02 -9.64880621e+01  1.69824365e+02 -4.75323266e+01  1.69824365e+02 -5.20654193e+01 
 1.73780083e+02 -1.05314383e+02  1.73780083e+02 -1.95803395e+00  1.73780083e+02 -9.63483235e+01  1.73780083e+02 -4.76704759e+01  1.73780083e+02 -5.20701207e+01 
 1.77827941e+02 -1.05404083e+02  1.77827941e+02 -1.96290831e+00  1.77827941e+02 -9.62022980e+01  1.77827941e+02 -4.78066493e+01  1.77827941e+02 -5.20746083e+01 
 1.81970086e+02 -1.05490507e+02  1.81970086e+02 -1.96769944e+00  1.81970086e+02 -9.60504473e+01  1.81970086e+02 -4.79408137e+01  1.81970086e+02 -5.20788915e+01 
 1.86208714e+02 -1.05573614e+02  1.86208714e+02 -1.97240192e+00  1.86208714e+02 -9.58932211e+01  1.86208714e+02 -4.80729372e+01  1.86208714e+02 -5.20829770e+01 
 1.90546072e+02 -1.05653356e+02  1.90546072e+02 -1.97700970e+00  1.90546072e+02 -9.57310506e+01  1.90546072e+02 -4.82029892e+01  1.90546072e+02 -5.20868774e+01 
 1.94984460e+02 -1.05729689e+02  1.94984460e+02 -1.98151721e+00  1.94984460e+02 -9.55643465e+01  1.94984460e+02 -4.83309406e+01  1.94984460e+02 -5.20905995e+01 
 1.99526231e+02 -1.05802575e+02  1.99526231e+02 -1.98591895e+00  1.99526231e+02 -9.53934988e+01  1.99526231e+02 -4.84567640e+01  1.99526231e+02 -5.20941486e+01 
 2.04173794e+02 -1.05871969e+02  2.04173794e+02 -1.99020911e+00  2.04173794e+02 -9.52188756e+01  2.04173794e+02 -4.85804336e+01  2.04173794e+02 -5.20975370e+01 
 2.08929613e+02 -1.05937841e+02  2.08929613e+02 -1.99438300e+00  2.08929613e+02 -9.50408215e+01  2.08929613e+02 -4.87019256e+01  2.08929613e+02 -5.21007701e+01 
 2.13796209e+02 -1.06000148e+02  2.13796209e+02 -1.99843495e+00  2.13796209e+02 -9.48596595e+01  2.13796209e+02 -4.88212178e+01  2.13796209e+02 -5.21038548e+01 
 2.18776162e+02 -1.06058859e+02  2.18776162e+02 -2.00236001e+00  2.18776162e+02 -9.46756904e+01  2.18776162e+02 -4.89382902e+01  2.18776162e+02 -5.21067979e+01 
 2.23872114e+02 -1.06113945e+02  2.23872114e+02 -2.00615396e+00  2.23872114e+02 -9.44891908e+01  2.23872114e+02 -4.90531248e+01  2.23872114e+02 -5.21096062e+01 
 2.29086765e+02 -1.06165372e+02  2.29086765e+02 -2.00981187e+00  2.29086765e+02 -9.43004198e+01  2.29086765e+02 -4.91657056e+01  2.29086765e+02 -5.21122855e+01 
 2.34422882e+02 -1.06213113e+02  2.34422882e+02 -2.01332943e+00  2.34422882e+02 -9.41096122e+01  2.34422882e+02 -4.92760189e+01  2.34422882e+02 -5.21148401e+01 
 2.39883292e+02 -1.06257144e+02  2.39883292e+02 -2.01670316e+00  2.39883292e+02 -9.39169882e+01  2.39883292e+02 -4.93840534e+01  2.39883292e+02 -5.21172778e+01 
 2.45470892e+02 -1.06297439e+02  2.45470892e+02 -2.01992884e+00  2.45470892e+02 -9.37227441e+01  2.45470892e+02 -4.94897998e+01  2.45470892e+02 -5.21196038e+01 
 2.51188643e+02 -1.06333979e+02  2.51188643e+02 -2.02300361e+00  2.51188643e+02 -9.35270643e+01  2.51188643e+02 -4.95932514e+01  2.51188643e+02 -5.21218224e+01 
 2.57039578e+02 -1.06366741e+02  2.57039578e+02 -2.02592392e+00  2.57039578e+02 -9.33301116e+01  2.57039578e+02 -4.96944036e+01  2.57039578e+02 -5.21239390e+01 
 2.63026799e+02 -1.06395710e+02  2.63026799e+02 -2.02868745e+00  2.63026799e+02 -9.31320409e+01  2.63026799e+02 -4.97932545e+01  2.63026799e+02 -5.21259584e+01 
 2.69153480e+02 -1.06420870e+02  2.69153480e+02 -2.03129199e+00  2.69153480e+02 -9.29329865e+01  2.69153480e+02 -4.98898044e+01  2.69153480e+02 -5.21278846e+01 
 2.75422870e+02 -1.06442209e+02  2.75422870e+02 -2.03373564e+00  2.75422870e+02 -9.27330718e+01  2.75422870e+02 -4.99840559e+01  2.75422870e+02 -5.21297227e+01 
 2.81838293e+02 -1.06459714e+02  2.81838293e+02 -2.03601691e+00  2.81838293e+02 -9.25324104e+01  2.81838293e+02 -5.00760142e+01  2.81838293e+02 -5.21314765e+01 
 2.88403150e+02 -1.06473378e+02  2.88403150e+02 -2.03813464e+00  2.88403150e+02 -9.23311014e+01  2.88403150e+02 -5.01656868e+01  2.88403150e+02 -5.21331495e+01 
 2.95120923e+02 -1.06483191e+02  2.95120923e+02 -2.04008779e+00  2.95120923e+02 -9.21292381e+01  2.95120923e+02 -5.02530833e+01  2.95120923e+02 -5.21347459e+01 
 3.01995172e+02 -1.06489152e+02  3.01995172e+02 -2.04187690e+00  3.01995172e+02 -9.19269007e+01  3.01995172e+02 -5.03382159e+01  3.01995172e+02 -5.21362692e+01 
 3.09029543e+02 -1.06491256e+02  3.09029543e+02 -2.04350151e+00  3.09029543e+02 -9.17241625e+01  3.09029543e+02 -5.04210988e+01  3.09029543e+02 -5.21377228e+01 
 3.16227766e+02 -1.06489504e+02  3.16227766e+02 -2.04496251e+00  3.16227766e+02 -9.15210904e+01  3.16227766e+02 -5.05017484e+01  3.16227766e+02 -5.21391099e+01 
 3.23593657e+02 -1.06483895e+02  3.23593657e+02 -2.04626073e+00  3.23593657e+02 -9.13177425e+01  3.23593657e+02 -5.05801834e+01  3.23593657e+02 -5.21404339e+01 
 3.31131121e+02 -1.06474436e+02  3.31131121e+02 -2.04739798e+00  3.31131121e+02 -9.11141713e+01  3.31131121e+02 -5.06564243e+01  3.31131121e+02 -5.21416971e+01 
 3.38844156e+02 -1.06461132e+02  3.38844156e+02 -2.04837603e+00  3.38844156e+02 -9.09104220e+01  3.38844156e+02 -5.07304935e+01  3.38844156e+02 -5.21429036e+01 
 3.46736850e+02 -1.06443989e+02  3.46736850e+02 -2.04919694e+00  3.46736850e+02 -9.07065387e+01  3.46736850e+02 -5.08024155e+01  3.46736850e+02 -5.21440547e+01 
 3.54813389e+02 -1.06423019e+02  3.54813389e+02 -2.04986366e+00  3.54813389e+02 -9.05025571e+01  3.54813389e+02 -5.08722164e+01  3.54813389e+02 -5.21451541e+01 
 3.63078055e+02 -1.06398233e+02  3.63078055e+02 -2.05037935e+00  3.63078055e+02 -9.02985095e+01  3.63078055e+02 -5.09399239e+01  3.63078055e+02 -5.21462034e+01 
 3.71535229e+02 -1.06369647e+02  3.71535229e+02 -2.05074769e+00  3.71535229e+02 -9.00944248e+01  3.71535229e+02 -5.10055672e+01  3.71535229e+02 -5.21472056e+01 
 3.80189396e+02 -1.06337277e+02  3.80189396e+02 -2.05097237e+00  3.80189396e+02 -8.98903273e+01  3.80189396e+02 -5.10691773e+01  3.80189396e+02 -5.21481627e+01 
 3.89045145e+02 -1.06301140e+02  3.89045145e+02 -2.05105786e+00  3.89045145e+02 -8.96862417e+01  3.89045145e+02 -5.11307861e+01  3.89045145e+02 -5.21490767e+01 
 3.98107171e+02 -1.06261258e+02  3.98107171e+02 -2.05100895e+00  3.98107171e+02 -8.94821865e+01  3.98107171e+02 -5.11904268e+01  3.98107171e+02 -5.21499498e+01 
 4.07380278e+02 -1.06217654e+02  4.07380278e+02 -2.05083039e+00  4.07380278e+02 -8.92781783e+01  4.07380278e+02 -5.12481340e+01  4.07380278e+02 -5.21507840e+01 
 4.16869383e+02 -1.06170353e+02  4.16869383e+02 -2.05052784e+00  4.16869383e+02 -8.90742322e+01  4.16869383e+02 -5.13039429e+01  4.16869383e+02 -5.21515811e+01 
 4.26579519e+02 -1.06119382e+02  4.26579519e+02 -2.05010662e+00  4.26579519e+02 -8.88703608e+01  4.26579519e+02 -5.13578897e+01  4.26579519e+02 -5.21523430e+01 
 4.36515832e+02 -1.06064770e+02  4.36515832e+02 -2.04957332e+00  4.36515832e+02 -8.86665757e+01  4.36515832e+02 -5.14100115e+01  4.36515832e+02 -5.21530713e+01 
 4.46683592e+02 -1.06006547e+02  4.46683592e+02 -2.04893347e+00  4.46683592e+02 -8.84628864e+01  4.46683592e+02 -5.14603458e+01  4.46683592e+02 -5.21537675e+01 
 4.57088190e+02 -1.05944749e+02  4.57088190e+02 -2.04819404e+00  4.57088190e+02 -8.82593007e+01  4.57088190e+02 -5.15089307e+01  4.57088190e+02 -5.21544333e+01 
 4.67735141e+02 -1.05879409e+02  4.67735141e+02 -2.04736149e+00  4.67735141e+02 -8.80558256e+01  4.67735141e+02 -5.15558049e+01  4.67735141e+02 -5.21550703e+01 
 4.78630092e+02 -1.05810565e+02  4.78630092e+02 -2.04644301e+00  4.78630092e+02 -8.78524671e+01  4.78630092e+02 -5.16010072e+01  4.78630092e+02 -5.21556796e+01 
 4.89778819e+02 -1.05738256e+02  4.89778819e+02 -2.04544534e+00  4.89778819e+02 -8.76492304e+01  4.89778819e+02 -5.16445767e+01  4.89778819e+02 -5.21562628e+01 
 5.01187234e+02 -1.05662523e+02  5.01187234e+02 -2.04437612e+00  5.01187234e+02 -8.74461189e+01  5.01187234e+02 -5.16865525e+01  5.01187234e+02 -5.21568211e+01 
 5.12861384e+02 -1.05583410e+02  5.12861384e+02 -2.04324257e+00  5.12861384e+02 -8.72431355e+01  5.12861384e+02 -5.17269739e+01  5.12861384e+02 -5.21573558e+01 
 5.24807460e+02 -1.05500960e+02  5.24807460e+02 -2.04205223e+00  5.24807460e+02 -8.70402851e+01  5.24807460e+02 -5.17658801e+01  5.24807460e+02 -5.21578680e+01 
 5.37031796e+02 -1.05415221e+02  5.37031796e+02 -2.04081291e+00  5.37031796e+02 -8.68375682e+01  5.37031796e+02 -5.18033099e+01  5.37031796e+02 -5.21583589e+01 
 5.49540874e+02 -1.05326241e+02  5.49540874e+02 -2.03953199e+00  5.49540874e+02 -8.66349870e+01  5.49540874e+02 -5.18393021e+01  5.49540874e+02 -5.21588295e+01 
 5.62341325e+02 -1.05234068e+02  5.62341325e+02 -2.03821746e+00  5.62341325e+02 -8.64325431e+01  5.62341325e+02 -5.18738952e+01  5.62341325e+02 -5.21592809e+01 
 5.75439937e+02 -1.05138755e+02  5.75439937e+02 -2.03687713e+00  5.75439937e+02 -8.62302369e+01  5.75439937e+02 -5.19071272e+01  5.75439937e+02 -5.21597141e+01 
 5.88843655e+02 -1.05040354e+02  5.88843655e+02 -2.03551883e+00  5.88843655e+02 -8.60280696e+01  5.88843655e+02 -5.19390356e+01  5.88843655e+02 -5.21601300e+01 
 6.02559586e+02 -1.04938919e+02  6.02559586e+02 -2.03415015e+00  6.02559586e+02 -8.58260417e+01  6.02559586e+02 -5.19696576e+01  6.02559586e+02 -5.21605296e+01 
 6.16595002e+02 -1.04834505e+02  6.16595002e+02 -2.03277896e+00  6.16595002e+02 -8.56241535e+01  6.16595002e+02 -5.19990295e+01  6.16595002e+02 -5.21609136e+01 
 6.30957344e+02 -1.04727169e+02  6.30957344e+02 -2.03141309e+00  6.30957344e+02 -8.54224050e+01  6.30957344e+02 -5.20271874e+01  6.30957344e+02 -5.21612830e+01 
 6.45654229e+02 -1.04616968e+02  6.45654229e+02 -2.03006021e+00  6.45654229e+02 -8.52207968e+01  6.45654229e+02 -5.20541663e+01  6.45654229e+02 -5.21616386e+01 
 6.60693448e+02 -1.04503961e+02  6.60693448e+02 -2.02872785e+00  6.60693448e+02 -8.50193289e+01  6.60693448e+02 -5.20800007e+01  6.60693448e+02 -5.21619811e+01 
 6.76082975e+02 -1.04388208e+02  6.76082975e+02 -2.02742356e+00  6.76082975e+02 -8.48180009e+01  6.76082975e+02 -5.21047243e+01  6.76082975e+02 -5.21623112e+01 
 6.91830971e+02 -1.04269767e+02  6.91830971e+02 -2.02615487e+00  6.91830971e+02 -8.46168135e+01  6.91830971e+02 -5.21283701e+01  6.91830971e+02 -5.21626297e+01 
 7.07945784e+02 -1.04148700e+02  7.07945784e+02 -2.02492893e+00  7.07945784e+02 -8.44157667e+01  7.07945784e+02 -5.21509702e+01  7.07945784e+02 -5.21629374e+01 
 7.24435960e+02 -1.04025069e+02  7.24435960e+02 -2.02375313e+00  7.24435960e+02 -8.42148606e+01  7.24435960e+02 -5.21725557e+01  7.24435960e+02 -5.21632347e+01 
 7.41310241e+02 -1.03898935e+02  7.41310241e+02 -2.02263447e+00  7.41310241e+02 -8.40140955e+01  7.41310241e+02 -5.21931571e+01  7.41310241e+02 -5.21635225e+01 
