c = 8.129225e-14
c = 7.913381e-14
c = 8.065179e-14
c = 8.174141e-14
c = 8.029713e-14
c = 8.298517e-14
c = 8.208149e-14
c = 7.679092e-14
c = 8.482175e-14
c = 8.055859e-14
c = 7.880007e-14
c = 7.981136e-14
c = 7.827082e-14
c = 8.096122e-14
c = 7.677903e-14
c = 8.269916e-14
c = 8.065286e-14
c = 8.394722e-14
c = 8.495640e-14
c = 8.300530e-14
c = 8.508466e-14
c = 8.117868e-14
c = 7.887697e-14
c = 8.203457e-14
c = 8.007119e-14
c = 8.053907e-14
c = 8.302084e-14
c = 8.371786e-14
c = 8.245682e-14
c = 7.830548e-14
c = 7.912952e-14
c = 7.791214e-14
c = 7.947269e-14
c = 7.915817e-14
c = 8.377775e-14
c = 8.094570e-14
c = 8.176493e-14
c = 7.586404e-14
c = 8.464608e-14
c = 7.868149e-14
c = 8.114247e-14
c = 8.193828e-14
c = 7.954033e-14
c = 7.746783e-14
c = 7.847993e-14
c = 7.923932e-14
c = 8.190981e-14
c = 8.249717e-14
c = 8.633837e-14
c = 7.830679e-14
c = 8.447387e-14
c = 8.175808e-14
c = 8.177035e-14
c = 8.112228e-14
c = 7.987204e-14
c = 8.165406e-14
c = 8.073587e-14
c = 9.204448e-14
c = 8.033244e-14
c = 8.397397e-14
c = 8.463645e-14
c = 8.240742e-14
c = 8.505320e-14
c = 8.026871e-14
c = 8.170813e-14
c = 7.766960e-14
c = 8.198285e-14
c = 8.131160e-14
c = 8.029961e-14
c = 7.966052e-14
c = 7.799492e-14
c = 8.194975e-14
c = 8.309188e-14
c = 8.035921e-14
c = 8.483938e-14
c = 7.969602e-14
c = 7.966064e-14
c = 7.995630e-14
c = 7.920414e-14
c = 7.936038e-14
c = 8.073546e-14
c = 8.164434e-14
c = 8.050253e-14
c = 8.545103e-14
c = 8.366928e-14
c = 8.732135e-14
c = 7.726441e-14
c = 8.381839e-14
c = 8.376069e-14
c = 8.325767e-14
c = 7.905936e-14
c = 8.407991e-14
c = 8.172890e-14
c = 7.942058e-14
c = 8.270260e-14
c = 7.265100e-14
c = 8.345561e-14
c = 8.622545e-14
c = 8.083239e-14
c = 8.085387e-14
c = 8.104305e-14
c = 8.427697e-14
c = 8.270900e-14
c = 7.878782e-14
c = 8.802258e-14
c = 8.155473e-14
c = 8.252643e-14
c = 7.697487e-14
c = 7.960394e-14
c = 8.075848e-14
c = 8.009803e-14
c = 8.379213e-14
c = 8.384029e-14
c = 7.942291e-14
c = 8.282164e-14
c = 8.022505e-14
c = 7.747809e-14
c = 8.446831e-14
c = 7.712763e-14
c = 8.315475e-14
c = 7.926457e-14
c = 8.497686e-14
c = 7.963066e-14
c = 8.121563e-14
c = 8.038015e-14
c = 7.893592e-14
c = 8.167388e-14
c = 8.696402e-14
c = 8.031849e-14
c = 8.499796e-14
c = 8.574886e-14
c = 8.060490e-14
c = 8.308451e-14
c = 8.136173e-14
c = 8.696155e-14
c = 7.848043e-14
c = 7.978091e-14
c = 8.305832e-14
c = 8.369915e-14
c = 8.079874e-14
c = 8.425140e-14
c = 8.393217e-14
c = 8.578505e-14
c = 8.514288e-14
c = 8.160754e-14
c = 8.206757e-14
c = 7.812417e-14
c = 8.809166e-14
c = 8.254693e-14
c = 7.919165e-14
c = 8.594278e-14
c = 8.341166e-14
c = 8.057948e-14
c = 8.070295e-14
c = 8.354937e-14
c = 8.453687e-14
c = 8.053267e-14
c = 7.951307e-14
c = 7.933411e-14
c = 8.303830e-14
c = 8.484621e-14
c = 8.161403e-14
c = 8.249131e-14
c = 7.980139e-14
c = 8.135629e-14
c = 8.331790e-14
c = 8.297687e-14
c = 8.095080e-14
c = 8.463316e-14
c = 8.211910e-14
c = 7.827367e-14
c = 8.039168e-14
c = 8.224348e-14
c = 8.273488e-14
c = 8.229038e-14
c = 8.369022e-14
c = 8.565628e-14
c = 8.629661e-14
c = 7.933257e-14
c = 8.358210e-14
c = 7.535332e-14
c = 8.259410e-14
c = 8.433998e-14
c = 8.231068e-14
c = 8.418589e-14
c = 8.187092e-14
c = 8.166897e-14
c = 8.201897e-14
c = 9.014540e-14
c = 7.874397e-14
c = 7.790131e-14
c = 8.088453e-14
c = 7.857703e-14
c = 8.174049e-14
c = 8.204980e-14
c = 8.455182e-14
c = 8.205555e-14
c = 8.077467e-14
c = 8.170868e-14
c = 8.006072e-14
c = 8.063512e-14
c = 8.219714e-14
c = 8.447818e-14
c = 8.155188e-14
c = 8.106460e-14
c = 8.073169e-14
c = 8.063439e-14
c = 7.493142e-14
c = 8.215356e-14
c = 8.444201e-14
c = 7.947650e-14
c = 8.411372e-14
c = 8.517669e-14
c = 8.017728e-14
c = 8.176211e-14
c = 8.322423e-14
c = 8.408537e-14
c = 8.007554e-14
c = 8.130587e-14
c = 8.493722e-14
c = 8.616351e-14
c = 7.863748e-14
c = 8.335888e-14
c = 8.325323e-14
c = 8.439454e-14
c = 8.340108e-14
c = 7.995393e-14
c = 8.050957e-14
c = 8.189409e-14
c = 8.052212e-14
c = 7.567279e-14
c = 7.781888e-14
c = 8.040025e-14
c = 8.184465e-14
c = 8.070431e-14
c = 7.909004e-14
c = 7.883770e-14
c = 8.138961e-14
c = 8.613562e-14
c = 8.338950e-14
c = 8.537870e-14
c = 8.267059e-14
c = 7.994763e-14
c = 8.407258e-14
c = 8.699597e-14
c = 8.421788e-14
c = 8.005754e-14
c = 8.342779e-14
c = 8.493772e-14
c = 8.055513e-14
c = 7.496548e-14
c = 8.295775e-14
c = 8.141443e-14
c = 8.180961e-14
c = 8.138158e-14
c = 8.101084e-14
c = 8.445469e-14
c = 8.470753e-14
c = 8.104004e-14
c = 7.977084e-14
c = 8.310876e-14
c = 7.504926e-14
c = 8.488336e-14
c = 7.987885e-14
c = 7.726276e-14
c = 8.255228e-14
c = 8.602110e-14
c = 8.128449e-14
c = 8.038823e-14
c = 8.390553e-14
c = 8.223370e-14
c = 7.862318e-14
c = 7.726021e-14
c = 8.237087e-14
c = 8.350939e-14
c = 8.130662e-14
c = 8.395510e-14
c = 8.420019e-14
c = 8.335718e-14
c = 8.443497e-14
c = 8.441464e-14
c = 8.234287e-14
c = 8.404630e-14
c = 8.091911e-14
c = 9.005404e-14
c = 7.622425e-14
c = 8.104929e-14
c = 8.087166e-14
c = 8.291600e-14
c = 8.332907e-14
c = 8.738233e-14
c = 8.046345e-14
c = 8.025802e-14
c = 8.454437e-14
c = 8.269254e-14
c = 8.225431e-14
c = 8.047757e-14
c = 7.775474e-14
c = 8.574734e-14
c = 8.178821e-14
c = 7.734423e-14
c = 8.233593e-14
c = 7.719620e-14
c = 8.462902e-14
c = 7.873746e-14
c = 7.730434e-14
c = 8.235983e-14
c = 8.577932e-14
c = 8.437615e-14
c = 7.917715e-14
c = 7.826316e-14
c = 8.045085e-14
c = 8.114909e-14
c = 8.238025e-14
c = 8.612527e-14
c = 8.110624e-14
c = 8.152815e-14
c = 8.539244e-14
c = 7.830278e-14
c = 7.809722e-14
c = 8.341052e-14
c = 8.424164e-14
c = 8.488241e-14
c = 8.292382e-14
c = 8.226801e-14
c = 8.231379e-14
c = 8.553002e-14
c = 8.075975e-14
c = 8.753434e-14
c = 7.906525e-14
c = 7.836578e-14
c = 8.185126e-14
c = 8.139057e-14
c = 8.103162e-14
c = 8.144121e-14
c = 7.789040e-14
c = 7.904255e-14
c = 8.607325e-14
c = 8.041528e-14
c = 8.251676e-14
c = 8.447172e-14
c = 8.138378e-14
c = 8.222576e-14
c = 7.694786e-14
c = 8.432519e-14
c = 8.399210e-14
c = 8.154160e-14
c = 8.046720e-14
c = 8.069027e-14
c = 7.665064e-14
c = 8.192073e-14
c = 8.348030e-14
c = 8.154507e-14
c = 8.036318e-14
c = 8.188672e-14
c = 8.232907e-14
c = 8.186734e-14
c = 8.223625e-14
c = 7.860443e-14
c = 8.205145e-14
c = 8.501944e-14
c = 8.457883e-14
c = 8.222168e-14
c = 7.891248e-14
c = 8.809488e-14
c = 8.209669e-14
c = 7.901826e-14
c = 8.281000e-14
c = 8.469459e-14
c = 7.969343e-14
c = 8.298448e-14
c = 8.585882e-14
c = 7.797241e-14
c = 8.213164e-14
c = 8.646666e-14
c = 8.261952e-14
c = 7.892633e-14
c = 8.104916e-14
c = 8.760252e-14
c = 8.580077e-14
c = 8.523745e-14
c = 8.144200e-14
c = 8.486815e-14
c = 8.223668e-14
c = 8.267167e-14
c = 8.408870e-14
c = 8.371060e-14
c = 8.589167e-14
c = 8.580998e-14
c = 8.044641e-14
c = 8.655008e-14
c = 7.755314e-14
c = 8.650252e-14
c = 8.623041e-14
c = 8.316587e-14
c = 7.832421e-14
c = 8.319039e-14
c = 8.100399e-14
c = 8.255622e-14
c = 8.307436e-14
c = 8.014227e-14
c = 8.598805e-14
c = 8.555163e-14
c = 8.557964e-14
c = 8.442655e-14
c = 7.861670e-14
c = 8.453027e-14
c = 8.212380e-14
c = 8.080162e-14
c = 8.455964e-14
c = 8.172634e-14
c = 8.203115e-14
c = 8.207916e-14
c = 8.532931e-14
c = 8.465733e-14
c = 8.210719e-14
c = 8.221386e-14
c = 8.198150e-14
c = 8.357613e-14
c = 8.463955e-14
c = 8.203643e-14
c = 7.928183e-14
c = 7.921258e-14
c = 7.808898e-14
c = 8.198099e-14
c = 8.576573e-14
c = 8.173583e-14
c = 7.523541e-14
c = 7.952602e-14
c = 8.497282e-14
c = 8.280289e-14
c = 7.923537e-14
c = 8.013255e-14
c = 8.047993e-14
c = 8.612513e-14
c = 7.513110e-14
c = 8.228536e-14
c = 8.349975e-14
c = 8.273084e-14
c = 8.694084e-14
c = 8.482785e-14
c = 8.433297e-14
c = 8.193743e-14
c = 8.328224e-14
c = 7.918665e-14
c = 8.169673e-14
c = 7.846701e-14
c = 8.457164e-14
c = 8.262038e-14
c = 8.284707e-14
c = 7.575138e-14
c = 8.152565e-14
c = 8.051613e-14
c = 8.153555e-14
c = 8.363340e-14
c = 8.015188e-14
c = 8.982305e-14
c = 8.233393e-14
c = 7.651261e-14
c = 8.638134e-14
c = 8.154858e-14
c = 8.415010e-14
c = 8.116063e-14
c = 7.872671e-14
c = 8.181520e-14
c = 8.534779e-14
c = 8.612513e-14
c = 7.960629e-14
c = 8.093137e-14
c = 8.364483e-14
c = 8.358605e-14
c = 8.548206e-14
c = 8.123325e-14
c = 8.035288e-14
c = 8.285151e-14
c = 8.360730e-14
c = 8.032506e-14
c = 8.233785e-14
c = 8.225300e-14
c = 8.224573e-14
c = 7.966985e-14
c = 8.398549e-14
c = 7.996333e-14
c = 7.891298e-14
c = 8.241250e-14
c = 8.322489e-14
c = 8.332096e-14
c = 8.113668e-14
c = 8.113854e-14
c = 8.460122e-14
c = 8.074378e-14
c = 8.325331e-14
c = 8.100564e-14
c = 8.171518e-14
c = 8.013174e-14
c = 8.004091e-14
c = 8.776861e-14
c = 8.344253e-14
c = 8.370976e-14
c = 8.002646e-14
c = 7.905563e-14
c = 8.062814e-14
c = 7.955190e-14
c = 8.162922e-14
c = 8.295429e-14
c = 7.974653e-14
c = 7.975888e-14
c = 8.520108e-14
c = 8.548279e-14
c = 8.390575e-14
c = 8.954147e-14
c = 8.109025e-14
c = 8.339601e-14
c = 8.251552e-14
c = 8.169761e-14
c = 8.291566e-14
c = 8.342949e-14
c = 8.094162e-14
c = 8.255999e-14
c = 8.090085e-14
c = 7.752564e-14
c = 8.576466e-14
c = 8.101282e-14
c = 8.337242e-14
c = 8.041223e-14
c = 7.691877e-14
c = 8.020285e-14
c = 8.158529e-14
c = 8.308863e-14
c = 8.115120e-14
c = 8.193326e-14
c = 8.302699e-14
c = 8.387555e-14
c = 8.524960e-14
c = 8.280638e-14
c = 8.048323e-14
c = 8.266303e-14
c = 8.643229e-14
c = 8.314228e-14
c = 7.925652e-14
c = 8.385562e-14
c = 8.130587e-14
c = 8.133575e-14
c = 8.111071e-14
c = 8.244042e-14
c = 8.515026e-14
c = 8.445630e-14
c = 8.446320e-14
c = 8.213868e-14
c = 8.279445e-14
c = 8.052770e-14
c = 8.025875e-14
c = 8.006406e-14
c = 8.027077e-14
c = 8.513377e-14
c = 8.091047e-14
c = 8.006402e-14
c = 7.781839e-14
c = 8.859542e-14
c = 8.560072e-14
c = 8.462227e-14
c = 8.201183e-14
c = 8.458948e-14
c = 7.850974e-14
c = 7.382006e-14
c = 8.275579e-14
c = 8.391309e-14
c = 8.091401e-14
c = 8.184991e-14
c = 7.929597e-14
c = 8.061813e-14
c = 8.129399e-14
c = 8.004361e-14
c = 7.805658e-14
c = 8.256946e-14
c = 8.559672e-14
c = 8.398545e-14
c = 8.376439e-14
c = 7.943972e-14
c = 8.113018e-14
c = 8.534637e-14
c = 8.093026e-14
c = 8.070034e-14
c = 8.623111e-14
c = 8.487978e-14
c = 8.203402e-14
c = 8.010468e-14
c = 8.259075e-14
c = 8.244858e-14
c = 8.202874e-14
c = 8.599939e-14
c = 8.071233e-14
c = 8.574627e-14
c = 8.219654e-14
c = 8.159917e-14
c = 8.094446e-14
c = 8.714482e-14
c = 8.523111e-14
c = 8.087688e-14
c = 7.941257e-14
c = 7.435309e-14
c = 8.352529e-14
c = 8.643712e-14
c = 8.118965e-14
c = 8.458283e-14
c = 8.447683e-14
c = 8.117744e-14
c = 8.034906e-14
c = 7.970827e-14
c = 7.836173e-14
c = 7.926635e-14
c = 8.240162e-14
c = 8.103431e-14
c = 8.270066e-14
c = 8.128104e-14
c = 8.065004e-14
c = 8.711019e-14
c = 8.488010e-14
