 1.86208714e+00  8.80543622e+01  1.86208714e+00 -8.99352475e-04  1.86208714e+00  1.41290274e+01  1.86208714e+00  1.66089035e+00  1.86208714e+00  5.86897458e+00 
 1.90546072e+00  8.80543621e+01  1.90546072e+00 -9.20334240e-04  1.90546072e+00  1.41290273e+01  1.90546072e+00  1.66089030e+00  1.90546072e+00  5.86897443e+00 
 1.94984460e+00  8.80543619e+01  1.94984460e+00 -9.41803977e-04  1.94984460e+00  1.41290271e+01  1.94984460e+00  1.66089024e+00  1.94984460e+00  5.86897426e+00 
 1.99526231e+00  8.80543617e+01  1.99526231e+00 -9.63773071e-04  1.99526231e+00  1.41290270e+01  1.99526231e+00  1.66089018e+00  1.99526231e+00  5.86897409e+00 
 2.04173794e+00  8.80543615e+01  2.04173794e+00 -9.86253168e-04  2.04173794e+00  1.41290268e+01  2.04173794e+00  1.66089012e+00  2.04173794e+00  5.86897391e+00 
 2.08929613e+00  8.80543613e+01  2.08929613e+00 -1.00925619e-03  2.08929613e+00  1.41290267e+01  2.08929613e+00  1.66089006e+00  2.08929613e+00  5.86897372e+00 
 2.13796209e+00  8.80543611e+01  2.13796209e+00 -1.03279433e-03  2.13796209e+00  1.41290265e+01  2.13796209e+00  1.66088999e+00  2.13796209e+00  5.86897353e+00 
 2.18776162e+00  8.80543609e+01  2.18776162e+00 -1.05688007e-03  2.18776162e+00  1.41290264e+01  2.18776162e+00  1.66088992e+00  2.18776162e+00  5.86897332e+00 
 2.23872114e+00  8.80543607e+01  2.23872114e+00 -1.08152618e-03  2.23872114e+00  1.41290262e+01  2.23872114e+00  1.66088985e+00  2.23872114e+00  5.86897311e+00 
 2.29086765e+00  8.80543604e+01  2.29086765e+00 -1.10674573e-03  2.29086765e+00  1.41290260e+01  2.29086765e+00  1.66088977e+00  2.29086765e+00  5.86897288e+00 
 2.34422882e+00  8.80543602e+01  2.34422882e+00 -1.13255208e-03  2.34422882e+00  1.41290258e+01  2.34422882e+00  1.66088969e+00  2.34422882e+00  5.86897264e+00 
 2.39883292e+00  8.80543599e+01  2.39883292e+00 -1.15895893e-03  2.39883292e+00  1.41290257e+01  2.39883292e+00  1.66088961e+00  2.39883292e+00  5.86897239e+00 
 2.45470892e+00  8.80543596e+01  2.45470892e+00 -1.18598027e-03  2.45470892e+00  1.41290254e+01  2.45470892e+00  1.66088952e+00  2.45470892e+00  5.86897214e+00 
 2.51188643e+00  8.80543593e+01  2.51188643e+00 -1.21363043e-03  2.51188643e+00  1.41290252e+01  2.51188643e+00  1.66088943e+00  2.51188643e+00  5.86897186e+00 
 2.57039578e+00  8.80543590e+01  2.57039578e+00 -1.24192408e-03  2.57039578e+00  1.41290250e+01  2.57039578e+00  1.66088933e+00  2.57039578e+00  5.86897158e+00 
 2.63026799e+00  8.80543587e+01  2.63026799e+00 -1.27087620e-03  2.63026799e+00  1.41290248e+01  2.63026799e+00  1.66088923e+00  2.63026799e+00  5.86897128e+00 
 2.69153480e+00  8.80543584e+01  2.69153480e+00 -1.30050216e-03  2.69153480e+00  1.41290245e+01  2.69153480e+00  1.66088912e+00  2.69153480e+00  5.86897097e+00 
 2.75422870e+00  8.80543580e+01  2.75422870e+00 -1.33081766e-03  2.75422870e+00  1.41290243e+01  2.75422870e+00  1.66088901e+00  2.75422870e+00  5.86897064e+00 
 2.81838293e+00  8.80543577e+01  2.81838293e+00 -1.36183877e-03  2.81838293e+00  1.41290240e+01  2.81838293e+00  1.66088889e+00  2.81838293e+00  5.86897030e+00 
 2.88403150e+00  8.80543573e+01  2.88403150e+00 -1.39358194e-03  2.88403150e+00  1.41290237e+01  2.88403150e+00  1.66088877e+00  2.88403150e+00  5.86896994e+00 
 2.95120923e+00  8.80543569e+01  2.95120923e+00 -1.42606400e-03  2.95120923e+00  1.41290234e+01  2.95120923e+00  1.66088865e+00  2.95120923e+00  5.86896957e+00 
 3.01995172e+00  8.80543565e+01  3.01995172e+00 -1.45930218e-03  3.01995172e+00  1.41290231e+01  3.01995172e+00  1.66088851e+00  3.01995172e+00  5.86896917e+00 
 3.09029543e+00  8.80543560e+01  3.09029543e+00 -1.49331410e-03  3.09029543e+00  1.41290228e+01  3.09029543e+00  1.66088837e+00  3.09029543e+00  5.86896876e+00 
 3.16227766e+00  8.80543556e+01  3.16227766e+00 -1.52811778e-03  3.16227766e+00  1.41290224e+01  3.16227766e+00  1.66088823e+00  3.16227766e+00  5.86896833e+00 
 3.23593657e+00  8.80543551e+01  3.23593657e+00 -1.56373169e-03  3.23593657e+00  1.41290221e+01  3.23593657e+00  1.66088807e+00  3.23593657e+00  5.86896788e+00 
 3.31131121e+00  8.80543546e+01  3.31131121e+00 -1.60017470e-03  3.31131121e+00  1.41290217e+01  3.31131121e+00  1.66088791e+00  3.31131121e+00  5.86896741e+00 
 3.38844156e+00  8.80543541e+01  3.38844156e+00 -1.63746615e-03  3.38844156e+00  1.41290213e+01  3.38844156e+00  1.66088774e+00  3.38844156e+00  5.86896692e+00 
 3.46736850e+00  8.80543535e+01  3.46736850e+00 -1.67562579e-03  3.46736850e+00  1.41290209e+01  3.46736850e+00  1.66088757e+00  3.46736850e+00  5.86896640e+00 
 3.54813389e+00  8.80543530e+01  3.54813389e+00 -1.71467386e-03  3.54813389e+00  1.41290205e+01  3.54813389e+00  1.66088738e+00  3.54813389e+00  5.86896586e+00 
 3.63078055e+00  8.80543524e+01  3.63078055e+00 -1.75463107e-03  3.63078055e+00  1.41290200e+01  3.63078055e+00  1.66088719e+00  3.63078055e+00  5.86896529e+00 
 3.71535229e+00  8.80543517e+01  3.71535229e+00 -1.79551860e-03  3.71535229e+00  1.41290196e+01  3.71535229e+00  1.66088699e+00  3.71535229e+00  5.86896469e+00 
 3.80189396e+00  8.80543511e+01  3.80189396e+00 -1.83735813e-03  3.80189396e+00  1.41290191e+01  3.80189396e+00  1.66088678e+00  3.80189396e+00  5.86896407e+00 
 3.89045145e+00  8.80543504e+01  3.89045145e+00 -1.88017185e-03  3.89045145e+00  1.41290186e+01  3.89045145e+00  1.66088656e+00  3.89045145e+00  5.86896342e+00 
 3.98107171e+00  8.80543497e+01  3.98107171e+00 -1.92398244e-03  3.98107171e+00  1.41290180e+01  3.98107171e+00  1.66088632e+00  3.98107171e+00  5.86896274e+00 
 4.07380278e+00  8.80543489e+01  4.07380278e+00 -1.96881315e-03  4.07380278e+00  1.41290175e+01  4.07380278e+00  1.66088608e+00  4.07380278e+00  5.86896202e+00 
 4.16869383e+00  8.80543481e+01  4.16869383e+00 -2.01468774e-03  4.16869383e+00  1.41290169e+01  4.16869383e+00  1.66088583e+00  4.16869383e+00  5.86896127e+00 
 4.26579519e+00  8.80543473e+01  4.26579519e+00 -2.06163053e-03  4.26579519e+00  1.41290162e+01  4.26579519e+00  1.66088556e+00  4.26579519e+00  5.86896049e+00 
 4.36515832e+00  8.80543464e+01  4.36515832e+00 -2.10966641e-03  4.36515832e+00  1.41290156e+01  4.36515832e+00  1.66088528e+00  4.36515832e+00  5.86895967e+00 
 4.46683592e+00  8.80543455e+01  4.46683592e+00 -2.15882085e-03  4.46683592e+00  1.41290149e+01  4.46683592e+00  1.66088499e+00  4.46683592e+00  5.86895881e+00 
 4.57088190e+00  8.80543445e+01  4.57088190e+00 -2.20911991e-03  4.57088190e+00  1.41290142e+01  4.57088190e+00  1.66088468e+00  4.57088190e+00  5.86895791e+00 
 4.67735141e+00  8.80543435e+01  4.67735141e+00 -2.26059026e-03  4.67735141e+00  1.41290135e+01  4.67735141e+00  1.66088436e+00  4.67735141e+00  5.86895697e+00 
 4.78630092e+00  8.80543425e+01  4.78630092e+00 -2.31325919e-03  4.78630092e+00  1.41290127e+01  4.78630092e+00  1.66088403e+00  4.78630092e+00  5.86895598e+00 
 4.89778819e+00  8.80543414e+01  4.89778819e+00 -2.36715462e-03  4.89778819e+00  1.41290119e+01  4.89778819e+00  1.66088368e+00  4.89778819e+00  5.86895495e+00 
 5.01187234e+00  8.80543403e+01  5.01187234e+00 -2.42230513e-03  5.01187234e+00  1.41290110e+01  5.01187234e+00  1.66088331e+00  5.01187234e+00  5.86895387e+00 
 5.12861384e+00  8.80543390e+01  5.12861384e+00 -2.47873996e-03  5.12861384e+00  1.41290101e+01  5.12861384e+00  1.66088292e+00  5.12861384e+00  5.86895274e+00 
 5.24807460e+00  8.80543378e+01  5.24807460e+00 -2.53648903e-03  5.24807460e+00  1.41290092e+01  5.24807460e+00  1.66088252e+00  5.24807460e+00  5.86895155e+00 
 5.37031796e+00  8.80543365e+01  5.37031796e+00 -2.59558296e-03  5.37031796e+00  1.41290082e+01  5.37031796e+00  1.66088210e+00  5.37031796e+00  5.86895031e+00 
 5.49540874e+00  8.80543351e+01  5.49540874e+00 -2.65605307e-03  5.49540874e+00  1.41290072e+01  5.49540874e+00  1.66088166e+00  5.49540874e+00  5.86894901e+00 
 5.62341325e+00  8.80543337e+01  5.62341325e+00 -2.71793143e-03  5.62341325e+00  1.41290061e+01  5.62341325e+00  1.66088119e+00  5.62341325e+00  5.86894765e+00 
 5.75439937e+00  8.80543321e+01  5.75439937e+00 -2.78125084e-03  5.75439937e+00  1.41290050e+01  5.75439937e+00  1.66088071e+00  5.75439937e+00  5.86894622e+00 
 5.88843655e+00  8.80543306e+01  5.88843655e+00 -2.84604489e-03  5.88843655e+00  1.41290038e+01  5.88843655e+00  1.66088020e+00  5.88843655e+00  5.86894473e+00 
 6.02559586e+00  8.80543289e+01  6.02559586e+00 -2.91234790e-03  6.02559586e+00  1.41290026e+01  6.02559586e+00  1.66087967e+00  6.02559586e+00  5.86894316e+00 
 6.16595002e+00  8.80543272e+01  6.16595002e+00 -2.98019505e-03  6.16595002e+00  1.41290013e+01  6.16595002e+00  1.66087911e+00  6.16595002e+00  5.86894153e+00 
 6.30957344e+00  8.80543253e+01  6.30957344e+00 -3.04962231e-03  6.30957344e+00  1.41289999e+01  6.30957344e+00  1.66087853e+00  6.30957344e+00  5.86893981e+00 
 6.45654229e+00  8.80543234e+01  6.45654229e+00 -3.12066647e-03  6.45654229e+00  1.41289985e+01  6.45654229e+00  1.66087792e+00  6.45654229e+00  5.86893802e+00 
 6.60693448e+00  8.80543214e+01  6.60693448e+00 -3.19336520e-03  6.60693448e+00  1.41289970e+01  6.60693448e+00  1.66087728e+00  6.60693448e+00  5.86893614e+00 
 6.76082975e+00  8.80543194e+01  6.76082975e+00 -3.26775706e-03  6.76082975e+00  1.41289955e+01  6.76082975e+00  1.66087661e+00  6.76082975e+00  5.86893417e+00 
 6.91830971e+00  8.80543172e+01  6.91830971e+00 -3.34388147e-03  6.91830971e+00  1.41289938e+01  6.91830971e+00  1.66087591e+00  6.91830971e+00  5.86893211e+00 
 7.07945784e+00  8.80543149e+01  7.07945784e+00 -3.42177880e-03  7.07945784e+00  1.41289921e+01  7.07945784e+00  1.66087518e+00  7.07945784e+00  5.86892995e+00 
 7.24435960e+00  8.80543125e+01  7.24435960e+00 -3.50149035e-03  7.24435960e+00  1.41289903e+01  7.24435960e+00  1.66087441e+00  7.24435960e+00  5.86892769e+00 
 7.41310241e+00  8.80543100e+01  7.41310241e+00 -3.58305837e-03  7.41310241e+00  1.41289885e+01  7.41310241e+00  1.66087361e+00  7.41310241e+00  5.86892532e+00 
 7.58577575e+00  8.80543074e+01  7.58577575e+00 -3.66652612e-03  7.58577575e+00  1.41289865e+01  7.58577575e+00  1.66087277e+00  7.58577575e+00  5.86892285e+00 
 7.76247117e+00  8.80543046e+01  7.76247117e+00 -3.75193783e-03  7.76247117e+00  1.41289845e+01  7.76247117e+00  1.66087188e+00  7.76247117e+00  5.86892025e+00 
 7.94328235e+00  8.80543017e+01  7.94328235e+00 -3.83933880e-03  7.94328235e+00  1.41289823e+01  7.94328235e+00  1.66087096e+00  7.94328235e+00  5.86891753e+00 
 8.12830516e+00  8.80542987e+01  8.12830516e+00 -3.92877535e-03  8.12830516e+00  1.41289801e+01  8.12830516e+00  1.66086999e+00  8.12830516e+00  5.86891469e+00 
 8.31763771e+00  8.80542955e+01  8.31763771e+00 -4.02029491e-03  8.31763771e+00  1.41289777e+01  8.31763771e+00  1.66086898e+00  8.31763771e+00  5.86891171e+00 
 8.51138038e+00  8.80542922e+01  8.51138038e+00 -4.11394599e-03  8.51138038e+00  1.41289753e+01  8.51138038e+00  1.66086792e+00  8.51138038e+00  5.86890859e+00 
 8.70963590e+00  8.80542888e+01  8.70963590e+00 -4.20977823e-03  8.70963590e+00  1.41289727e+01  8.70963590e+00  1.66086681e+00  8.70963590e+00  5.86890532e+00 
 8.91250938e+00  8.80542851e+01  8.91250938e+00 -4.30784246e-03  8.91250938e+00  1.41289700e+01  8.91250938e+00  1.66086565e+00  8.91250938e+00  5.86890190e+00 
 9.12010839e+00  8.80542813e+01  9.12010839e+00 -4.40819064e-03  9.12010839e+00  1.41289671e+01  9.12010839e+00  1.66086443e+00  9.12010839e+00  5.86889832e+00 
 9.33254301e+00  8.80542774e+01  9.33254301e+00 -4.51087599e-03  9.33254301e+00  1.41289642e+01  9.33254301e+00  1.66086316e+00  9.33254301e+00  5.86889457e+00 
 9.54992586e+00  8.80542732e+01  9.54992586e+00 -4.61595293e-03  9.54992586e+00  1.41289611e+01  9.54992586e+00  1.66086182e+00  9.54992586e+00  5.86889064e+00 
 9.77237221e+00  8.80542688e+01  9.77237221e+00 -4.72347717e-03  9.77237221e+00  1.41289578e+01  9.77237221e+00  1.66086042e+00  9.77237221e+00  5.86888653e+00 
 1.00000000e+01  8.80542643e+01  1.00000000e+01 -4.83350571e-03  1.00000000e+01  1.41289544e+01  1.00000000e+01  1.66085896e+00  1.00000000e+01  5.86888223e+00 
 1.02329299e+01  8.80542595e+01  1.02329299e+01 -4.94609689e-03  1.02329299e+01  1.41289509e+01  1.02329299e+01  1.66085743e+00  1.02329299e+01  5.86887772e+00 
 1.04712855e+01  8.80542545e+01  1.04712855e+01 -5.06131037e-03  1.04712855e+01  1.41289471e+01  1.04712855e+01  1.66085582e+00  1.04712855e+01  5.86887300e+00 
 1.07151931e+01  8.80542492e+01  1.07151931e+01 -5.17920725e-03  1.07151931e+01  1.41289432e+01  1.07151931e+01  1.66085414e+00  1.07151931e+01  5.86886805e+00 
 1.09647820e+01  8.80542438e+01  1.09647820e+01 -5.29985002e-03  1.09647820e+01  1.41289392e+01  1.09647820e+01  1.66085238e+00  1.09647820e+01  5.86886287e+00 
 1.12201845e+01  8.80542380e+01  1.12201845e+01 -5.42330262e-03  1.12201845e+01  1.41289349e+01  1.12201845e+01  1.66085054e+00  1.12201845e+01  5.86885745e+00 
 1.14815362e+01  8.80542320e+01  1.14815362e+01 -5.54963051e-03  1.14815362e+01  1.41289304e+01  1.14815362e+01  1.66084861e+00  1.14815362e+01  5.86885178e+00 
 1.17489755e+01  8.80542257e+01  1.17489755e+01 -5.67890064e-03  1.17489755e+01  1.41289257e+01  1.17489755e+01  1.66084659e+00  1.17489755e+01  5.86884583e+00 
 1.20226443e+01  8.80542191e+01  1.20226443e+01 -5.81118154e-03  1.20226443e+01  1.41289208e+01  1.20226443e+01  1.66084448e+00  1.20226443e+01  5.86883961e+00 
 1.23026877e+01  8.80542122e+01  1.23026877e+01 -5.94654333e-03  1.23026877e+01  1.41289156e+01  1.23026877e+01  1.66084226e+00  1.23026877e+01  5.86883309e+00 
 1.25892541e+01  8.80542049e+01  1.25892541e+01 -6.08505776e-03  1.25892541e+01  1.41289102e+01  1.25892541e+01  1.66083994e+00  1.25892541e+01  5.86882627e+00 
 1.28824955e+01  8.80541974e+01  1.28824955e+01 -6.22679824e-03  1.28824955e+01  1.41289046e+01  1.28824955e+01  1.66083752e+00  1.28824955e+01  5.86881912e+00 
 1.31825674e+01  8.80541894e+01  1.31825674e+01 -6.37183992e-03  1.31825674e+01  1.41288987e+01  1.31825674e+01  1.66083497e+00  1.31825674e+01  5.86881164e+00 
 1.34896288e+01  8.80541811e+01  1.34896288e+01 -6.52025967e-03  1.34896288e+01  1.41288925e+01  1.34896288e+01  1.66083231e+00  1.34896288e+01  5.86880380e+00 
 1.38038426e+01  8.80541724e+01  1.38038426e+01 -6.67213615e-03  1.38038426e+01  1.41288860e+01  1.38038426e+01  1.66082952e+00  1.38038426e+01  5.86879560e+00 
 1.41253754e+01  8.80541633e+01  1.41253754e+01 -6.82754986e-03  1.41253754e+01  1.41288792e+01  1.41253754e+01  1.66082660e+00  1.41253754e+01  5.86878701e+00 
 1.44543977e+01  8.80541538e+01  1.44543977e+01 -6.98658318e-03  1.44543977e+01  1.41288721e+01  1.44543977e+01  1.66082354e+00  1.44543977e+01  5.86877801e+00 
 1.47910839e+01  8.80541438e+01  1.47910839e+01 -7.14932040e-03  1.47910839e+01  1.41288647e+01  1.47910839e+01  1.66082034e+00  1.47910839e+01  5.86876859e+00 
 1.51356125e+01  8.80541333e+01  1.51356125e+01 -7.31584777e-03  1.51356125e+01  1.41288569e+01  1.51356125e+01  1.66081699e+00  1.51356125e+01  5.86875873e+00 
 1.54881662e+01  8.80541223e+01  1.54881662e+01 -7.48625354e-03  1.54881662e+01  1.41288487e+01  1.54881662e+01  1.66081348e+00  1.54881662e+01  5.86874840e+00 
 1.58489319e+01  8.80541109e+01  1.58489319e+01 -7.66062803e-03  1.58489319e+01  1.41288402e+01  1.58489319e+01  1.66080980e+00  1.58489319e+01  5.86873758e+00 
 1.62181010e+01  8.80540989e+01  1.62181010e+01 -7.83906365e-03  1.62181010e+01  1.41288312e+01  1.62181010e+01  1.66080595e+00  1.62181010e+01  5.86872626e+00 
 1.65958691e+01  8.80540863e+01  1.65958691e+01 -8.02165496e-03  1.65958691e+01  1.41288219e+01  1.65958691e+01  1.66080192e+00  1.65958691e+01  5.86871440e+00 
 1.69824365e+01  8.80540731e+01  1.69824365e+01 -8.20849874e-03  1.69824365e+01  1.41288121e+01  1.69824365e+01  1.66079770e+00  1.69824365e+01  5.86870198e+00 
 1.73780083e+01  8.80540593e+01  1.73780083e+01 -8.39969398e-03  1.73780083e+01  1.41288018e+01  1.73780083e+01  1.66079328e+00  1.73780083e+01  5.86868898e+00 
 1.77827941e+01  8.80540449e+01  1.77827941e+01 -8.59534201e-03  1.77827941e+01  1.41287910e+01  1.77827941e+01  1.66078866e+00  1.77827941e+01  5.86867536e+00 
 1.81970086e+01  8.80540298e+01  1.81970086e+01 -8.79554652e-03  1.81970086e+01  1.41287798e+01  1.81970086e+01  1.66078381e+00  1.81970086e+01  5.86866110e+00 
 1.86208714e+01  8.80540139e+01  1.86208714e+01 -9.00041357e-03  1.86208714e+01  1.41287680e+01  1.86208714e+01  1.66077874e+00  1.86208714e+01  5.86864617e+00 
 1.90546072e+01  8.80539974e+01  1.90546072e+01 -9.21005173e-03  1.90546072e+01  1.41287556e+01  1.90546072e+01  1.66077342e+00  1.90546072e+01  5.86863054e+00 
 1.94984460e+01  8.80539800e+01  1.94984460e+01 -9.42457208e-03  1.94984460e+01  1.41287427e+01  1.94984460e+01  1.66076786e+00  1.94984460e+01  5.86861417e+00 
 1.99526231e+01  8.80539618e+01  1.99526231e+01 -9.64408827e-03  1.99526231e+01  1.41287292e+01  1.99526231e+01  1.66076204e+00  1.99526231e+01  5.86859703e+00 
 2.04173794e+01  8.80539428e+01  2.04173794e+01 -9.86871662e-03  2.04173794e+01  1.41287150e+01  2.04173794e+01  1.66075594e+00  2.04173794e+01  5.86857908e+00 
 2.08929613e+01  8.80539229e+01  2.08929613e+01 -1.00985761e-02  2.08929613e+01  1.41287002e+01  2.08929613e+01  1.66074955e+00  2.08929613e+01  5.86856028e+00 
 2.13796209e+01  8.80539020e+01  2.13796209e+01 -1.03337886e-02  2.13796209e+01  1.41286846e+01  2.13796209e+01  1.66074286e+00  2.13796209e+01  5.86854060e+00 
 2.18776162e+01  8.80538801e+01  2.18776162e+01 -1.05744786e-02  2.18776162e+01  1.41286683e+01  2.18776162e+01  1.66073586e+00  2.18776162e+01  5.86851999e+00 
 2.23872114e+01  8.80538572e+01  2.23872114e+01 -1.08207737e-02  2.23872114e+01  1.41286513e+01  2.23872114e+01  1.66072852e+00  2.23872114e+01  5.86849841e+00 
 2.29086765e+01  8.80538333e+01  2.29086765e+01 -1.10728043e-02  2.29086765e+01  1.41286334e+01  2.29086765e+01  1.66072084e+00  2.29086765e+01  5.86847582e+00 
 2.34422882e+01  8.80538082e+01  2.34422882e+01 -1.13307039e-02  2.34422882e+01  1.41286148e+01  2.34422882e+01  1.66071280e+00  2.34422882e+01  5.86845216e+00 
 2.39883292e+01  8.80537819e+01  2.39883292e+01 -1.15946091e-02  2.39883292e+01  1.41285952e+01  2.39883292e+01  1.66070438e+00  2.39883292e+01  5.86842738e+00 
 2.45470892e+01  8.80537544e+01  2.45470892e+01 -1.18646598e-02  2.45470892e+01  1.41285747e+01  2.45470892e+01  1.66069557e+00  2.45470892e+01  5.86840144e+00 
 2.51188643e+01  8.80537256e+01  2.51188643e+01 -1.21409989e-02  2.51188643e+01  1.41285532e+01  2.51188643e+01  1.66068634e+00  2.51188643e+01  5.86837427e+00 
 2.57039578e+01  8.80536954e+01  2.57039578e+01 -1.24237728e-02  2.57039578e+01  1.41285308e+01  2.57039578e+01  1.66067667e+00  2.57039578e+01  5.86834583e+00 
 2.63026799e+01  8.80536638e+01  2.63026799e+01 -1.27131312e-02  2.63026799e+01  1.41285072e+01  2.63026799e+01  1.66066655e+00  2.63026799e+01  5.86831604e+00 
 2.69153480e+01  8.80536308e+01  2.69153480e+01 -1.30092274e-02  2.69153480e+01  1.41284826e+01  2.69153480e+01  1.66065595e+00  2.69153480e+01  5.86828485e+00 
 2.75422870e+01  8.80535961e+01  2.75422870e+01 -1.33122181e-02  2.75422870e+01  1.41284568e+01  2.75422870e+01  1.66064485e+00  2.75422870e+01  5.86825219e+00 
 2.81838293e+01  8.80535599e+01  2.81838293e+01 -1.36222638e-02  2.81838293e+01  1.41284298e+01  2.81838293e+01  1.66063323e+00  2.81838293e+01  5.86821799e+00 
 2.88403150e+01  8.80535219e+01  2.88403150e+01 -1.39395287e-02  2.88403150e+01  1.41284015e+01  2.88403150e+01  1.66062106e+00  2.88403150e+01  5.86818218e+00 
 2.95120923e+01  8.80534821e+01  2.95120923e+01 -1.42641806e-02  2.95120923e+01  1.41283719e+01  2.95120923e+01  1.66060831e+00  2.95120923e+01  5.86814468e+00 
 3.01995172e+01  8.80534405e+01  3.01995172e+01 -1.45963915e-02  3.01995172e+01  1.41283409e+01  3.01995172e+01  1.66059497e+00  3.01995172e+01  5.86810542e+00 
 3.09029543e+01  8.80533969e+01  3.09029543e+01 -1.49363372e-02  3.09029543e+01  1.41283084e+01  3.09029543e+01  1.66058100e+00  3.09029543e+01  5.86806430e+00 
