 4.48342885e-01  4.48342885e-01 
 4.04271416e-01  4.04271416e-01 
 4.35519589e-01  4.35519589e-01 
 3.96965767e-01  3.96965767e-01 
 4.24023624e-01  4.24023624e-01 
 4.42947235e-01  4.42947235e-01 
 4.15678274e-01  4.15678274e-01 
 3.91566105e-01  3.91566105e-01 
 4.00506999e-01  4.00506999e-01 
 4.02323903e-01  4.02323903e-01 
 4.12020597e-01  4.12020597e-01 
 4.29285965e-01  4.29285965e-01 
 3.92145946e-01  3.92145946e-01 
 4.12269758e-01  4.12269758e-01 
 4.30101275e-01  4.30101275e-01 
 5.06083987e-01  5.06083987e-01 
 4.21010351e-01  4.21010351e-01 
 4.13238782e-01  4.13238782e-01 
 3.87595615e-01  3.87595615e-01 
 3.81006170e-01  3.81006170e-01 
 4.95854420e-01  4.95854420e-01 
 4.42975122e-01  4.42975122e-01 
 4.11059828e-01  4.11059828e-01 
 4.17799559e-01  4.17799559e-01 
 3.26248101e-01  3.26248101e-01 
 3.70653712e-01  3.70653712e-01 
 3.94193493e-01  3.94193493e-01 
 4.28530708e-01  4.28530708e-01 
 4.36339596e-01  4.36339596e-01 
 4.32310759e-01  4.32310759e-01 
 4.31838099e-01  4.31838099e-01 
 4.24130160e-01  4.24130160e-01 
 4.23496550e-01  4.23496550e-01 
 4.38724572e-01  4.38724572e-01 
 3.60678976e-01  3.60678976e-01 
 4.26584372e-01  4.26584372e-01 
 4.44113887e-01  4.44113887e-01 
 4.36183471e-01  4.36183471e-01 
 3.78044926e-01  3.78044926e-01 
 3.99606087e-01  3.99606087e-01 
 4.94075717e-01  4.94075717e-01 
 4.57649920e-01  4.57649920e-01 
 4.23529279e-01  4.23529279e-01 
 3.83173883e-01  3.83173883e-01 
 4.08237198e-01  4.08237198e-01 
 4.29092440e-01  4.29092440e-01 
 3.94038413e-01  3.94038413e-01 
 4.23552254e-01  4.23552254e-01 
 4.06542338e-01  4.06542338e-01 
 4.21568623e-01  4.21568623e-01 
 4.03134041e-01  4.03134041e-01 
 4.09015934e-01  4.09015934e-01 
 4.48664167e-01  4.48664167e-01 
 4.17860738e-01  4.17860738e-01 
 4.00840853e-01  4.00840853e-01 
 3.79670155e-01  3.79670155e-01 
 4.18104813e-01  4.18104813e-01 
 4.19842845e-01  4.19842845e-01 
 4.57265173e-01  4.57265173e-01 
 4.12462110e-01  4.12462110e-01 
 3.47685177e-01  3.47685177e-01 
 4.08950971e-01  4.08950971e-01 
 3.76550978e-01  3.76550978e-01 
 4.52099124e-01  4.52099124e-01 
 4.16909445e-01  4.16909445e-01 
 4.02218260e-01  4.02218260e-01 
 4.08699681e-01  4.08699681e-01 
 4.02653375e-01  4.02653375e-01 
 4.53316475e-01  4.53316475e-01 
 3.94583305e-01  3.94583305e-01 
 4.12132258e-01  4.12132258e-01 
 4.13777983e-01  4.13777983e-01 
 3.79509594e-01  3.79509594e-01 
 3.98903784e-01  3.98903784e-01 
 3.79670482e-01  3.79670482e-01 
 3.89304112e-01  3.89304112e-01 
 4.79366692e-01  4.79366692e-01 
 3.97518029e-01  3.97518029e-01 
 3.97706110e-01  3.97706110e-01 
 4.03682816e-01  4.03682816e-01 
 4.26079217e-01  4.26079217e-01 
 4.66442786e-01  4.66442786e-01 
 4.22715725e-01  4.22715725e-01 
 4.19333325e-01  4.19333325e-01 
 4.30264531e-01  4.30264531e-01 
 4.17747586e-01  4.17747586e-01 
 4.57649082e-01  4.57649082e-01 
 4.62793280e-01  4.62793280e-01 
 4.11876291e-01  4.11876291e-01 
 4.09830137e-01  4.09830137e-01 
 4.01106227e-01  4.01106227e-01 
 3.76240467e-01  3.76240467e-01 
 4.18479372e-01  4.18479372e-01 
 4.31252038e-01  4.31252038e-01 
 4.72673931e-01  4.72673931e-01 
 4.24889831e-01  4.24889831e-01 
 4.44024167e-01  4.44024167e-01 
 3.99319663e-01  3.99319663e-01 
 3.82066033e-01  3.82066033e-01 
 4.33845119e-01  4.33845119e-01 
 4.15043938e-01  4.15043938e-01 
 4.38286315e-01  4.38286315e-01 
 3.98103650e-01  3.98103650e-01 
 3.56101674e-01  3.56101674e-01 
 4.23309204e-01  4.23309204e-01 
 4.20804147e-01  4.20804147e-01 
 4.10297705e-01  4.10297705e-01 
 4.29292392e-01  4.29292392e-01 
 3.92341753e-01  3.92341753e-01 
 4.77068734e-01  4.77068734e-01 
 4.00370951e-01  4.00370951e-01 
 4.80794434e-01  4.80794434e-01 
 4.09879335e-01  4.09879335e-01 
 4.63361145e-01  4.63361145e-01 
 4.49580179e-01  4.49580179e-01 
 3.86804840e-01  3.86804840e-01 
 4.36871461e-01  4.36871461e-01 
 4.26852190e-01  4.26852190e-01 
 4.24029407e-01  4.24029407e-01 
 4.40431103e-01  4.40431103e-01 
 4.83316308e-01  4.83316308e-01 
 4.65121561e-01  4.65121561e-01 
 4.74010407e-01  4.74010407e-01 
 4.55180690e-01  4.55180690e-01 
 4.01399176e-01  4.01399176e-01 
 4.63448776e-01  4.63448776e-01 
 4.67330340e-01  4.67330340e-01 
 4.50795503e-01  4.50795503e-01 
 4.55058041e-01  4.55058041e-01 
 4.89722494e-01  4.89722494e-01 
 3.60234857e-01  3.60234857e-01 
 4.19306519e-01  4.19306519e-01 
 3.99625814e-01  3.99625814e-01 
 4.07088814e-01  4.07088814e-01 
 4.32796330e-01  4.32796330e-01 
 4.44282555e-01  4.44282555e-01 
 4.82498332e-01  4.82498332e-01 
 3.31552589e-01  3.31552589e-01 
 3.88123561e-01  3.88123561e-01 
 4.47673536e-01  4.47673536e-01 
 3.64867853e-01  3.64867853e-01 
 4.28927287e-01  4.28927287e-01 
 4.46246000e-01  4.46246000e-01 
 3.90566085e-01  3.90566085e-01 
 4.19765893e-01  4.19765893e-01 
 3.87072264e-01  3.87072264e-01 
 4.73548808e-01  4.73548808e-01 
 3.79471725e-01  3.79471725e-01 
 4.13436730e-01  4.13436730e-01 
 4.18752900e-01  4.18752900e-01 
 3.60859290e-01  3.60859290e-01 
 3.90390307e-01  3.90390307e-01 
 4.36425032e-01  4.36425032e-01 
 4.18673882e-01  4.18673882e-01 
 4.24968175e-01  4.24968175e-01 
 4.10467697e-01  4.10467697e-01 
 4.10196893e-01  4.10196893e-01 
 4.15472997e-01  4.15472997e-01 
 3.56038902e-01  3.56038902e-01 
 4.33143781e-01  4.33143781e-01 
 4.93054628e-01  4.93054628e-01 
 4.01490982e-01  4.01490982e-01 
 4.07972219e-01  4.07972219e-01 
 4.51934478e-01  4.51934478e-01 
 4.04634076e-01  4.04634076e-01 
 3.91557638e-01  3.91557638e-01 
 3.65663423e-01  3.65663423e-01 
 4.69560773e-01  4.69560773e-01 
 4.11198225e-01  4.11198225e-01 
 4.84594142e-01  4.84594142e-01 
 4.53785145e-01  4.53785145e-01 
 4.02249748e-01  4.02249748e-01 
 4.25184068e-01  4.25184068e-01 
 4.22573723e-01  4.22573723e-01 
 4.54455590e-01  4.54455590e-01 
 3.75427910e-01  3.75427910e-01 
 3.55525794e-01  3.55525794e-01 
 4.36209947e-01  4.36209947e-01 
 4.07101988e-01  4.07101988e-01 
 4.12855956e-01  4.12855956e-01 
 4.67219229e-01  4.67219229e-01 
 4.49819164e-01  4.49819164e-01 
 4.28725917e-01  4.28725917e-01 
 4.36426370e-01  4.36426370e-01 
 3.82837348e-01  3.82837348e-01 
 3.74765619e-01  3.74765619e-01 
 4.25863135e-01  4.25863135e-01 
 3.94938190e-01  3.94938190e-01 
 4.67046162e-01  4.67046162e-01 
 4.48795936e-01  4.48795936e-01 
 4.59874947e-01  4.59874947e-01 
 4.05412946e-01  4.05412946e-01 
 3.86079111e-01  3.86079111e-01 
 5.54812799e-01  5.54812799e-01 
 3.94190961e-01  3.94190961e-01 
 4.41123068e-01  4.41123068e-01 
 4.09610847e-01  4.09610847e-01 
 4.46467754e-01  4.46467754e-01 
 4.29174047e-01  4.29174047e-01 
 4.68945166e-01  4.68945166e-01 
 4.06305085e-01  4.06305085e-01 
 3.87563907e-01  3.87563907e-01 
 4.07477580e-01  4.07477580e-01 
 4.21034675e-01  4.21034675e-01 
 4.02546974e-01  4.02546974e-01 
 4.18764835e-01  4.18764835e-01 
 4.41877595e-01  4.41877595e-01 
 4.06510616e-01  4.06510616e-01 
 3.62550196e-01  3.62550196e-01 
 4.40736967e-01  4.40736967e-01 
 4.41868386e-01  4.41868386e-01 
 4.05345576e-01  4.05345576e-01 
 3.94055611e-01  3.94055611e-01 
 4.20554656e-01  4.20554656e-01 
 4.26234989e-01  4.26234989e-01 
 4.10341326e-01  4.10341326e-01 
 4.49122402e-01  4.49122402e-01 
 4.38355935e-01  4.38355935e-01 
 3.79424427e-01  3.79424427e-01 
 4.24110130e-01  4.24110130e-01 
 3.71346681e-01  3.71346681e-01 
 3.78106980e-01  3.78106980e-01 
 4.56416791e-01  4.56416791e-01 
 3.84001481e-01  3.84001481e-01 
 4.40599252e-01  4.40599252e-01 
 4.26560629e-01  4.26560629e-01 
 4.31314678e-01  4.31314678e-01 
 3.99323112e-01  3.99323112e-01 
 3.81992388e-01  3.81992388e-01 
 4.81030923e-01  4.81030923e-01 
 4.19761126e-01  4.19761126e-01 
 4.34465476e-01  4.34465476e-01 
 4.59450464e-01  4.59450464e-01 
 3.69969130e-01  3.69969130e-01 
 4.38444908e-01  4.38444908e-01 
 4.18326357e-01  4.18326357e-01 
 3.88080706e-01  3.88080706e-01 
 4.26773783e-01  4.26773783e-01 
 4.46276743e-01  4.46276743e-01 
 4.40746932e-01  4.40746932e-01 
 4.42225939e-01  4.42225939e-01 
 4.71070250e-01  4.71070250e-01 
 4.24027900e-01  4.24027900e-01 
 3.81991209e-01  3.81991209e-01 
 4.65444237e-01  4.65444237e-01 
 3.82090656e-01  3.82090656e-01 
 4.11985657e-01  4.11985657e-01 
 3.90872964e-01  3.90872964e-01 
 4.07067164e-01  4.07067164e-01 
 4.25376433e-01  4.25376433e-01 
 4.22833431e-01  4.22833431e-01 
 3.75710814e-01  3.75710814e-01 
 4.22445429e-01  4.22445429e-01 
 3.91155038e-01  3.91155038e-01 
 4.48414217e-01  4.48414217e-01 
 4.15269751e-01  4.15269751e-01 
 4.30213635e-01  4.30213635e-01 
 4.63788711e-01  4.63788711e-01 
 3.37800916e-01  3.37800916e-01 
 4.13375396e-01  4.13375396e-01 
 4.50292999e-01  4.50292999e-01 
 4.46590286e-01  4.46590286e-01 
 4.11222807e-01  4.11222807e-01 
 4.18867560e-01  4.18867560e-01 
 4.57174008e-01  4.57174008e-01 
 4.46070353e-01  4.46070353e-01 
 3.82129790e-01  3.82129790e-01 
 3.95068791e-01  3.95068791e-01 
 4.81198627e-01  4.81198627e-01 
 4.27221409e-01  4.27221409e-01 
 4.01720847e-01  4.01720847e-01 
 4.38770838e-01  4.38770838e-01 
 4.46126276e-01  4.46126276e-01 
 4.74538753e-01  4.74538753e-01 
 3.88212479e-01  3.88212479e-01 
 4.18217605e-01  4.18217605e-01 
 4.43618192e-01  4.43618192e-01 
 4.40166238e-01  4.40166238e-01 
 4.38434901e-01  4.38434901e-01 
 4.29414214e-01  4.29414214e-01 
 4.26420093e-01  4.26420093e-01 
 4.23493916e-01  4.23493916e-01 
 4.79963815e-01  4.79963815e-01 
 4.21361503e-01  4.21361503e-01 
 4.52476355e-01  4.52476355e-01 
 4.16170766e-01  4.16170766e-01 
 3.92741003e-01  3.92741003e-01 
 4.21505424e-01  4.21505424e-01 
 4.49686047e-01  4.49686047e-01 
 4.56146219e-01  4.56146219e-01 
 4.49619379e-01  4.49619379e-01 
 3.70171354e-01  3.70171354e-01 
 4.34663392e-01  4.34663392e-01 
 3.96546398e-01  3.96546398e-01 
 4.50086723e-01  4.50086723e-01 
 3.81054971e-01  3.81054971e-01 
 4.87584411e-01  4.87584411e-01 
 3.83499635e-01  3.83499635e-01 
 4.25602829e-01  4.25602829e-01 
 4.23961200e-01  4.23961200e-01 
 4.27712139e-01  4.27712139e-01 
 4.87957507e-01  4.87957507e-01 
 4.86319520e-01  4.86319520e-01 
 3.93775705e-01  3.93775705e-01 
 4.04413882e-01  4.04413882e-01 
 3.45785201e-01  3.45785201e-01 
 4.11634392e-01  4.11634392e-01 
 4.11194022e-01  4.11194022e-01 
 4.34288890e-01  4.34288890e-01 
 4.19821559e-01  4.19821559e-01 
 4.31459267e-01  4.31459267e-01 
 4.42648785e-01  4.42648785e-01 
 4.22624735e-01  4.22624735e-01 
 4.45560324e-01  4.45560324e-01 
 4.69752278e-01  4.69752278e-01 
 3.41465897e-01  3.41465897e-01 
 4.83987867e-01  4.83987867e-01 
 3.92903381e-01  3.92903381e-01 
 3.66300802e-01  3.66300802e-01 
 4.57357552e-01  4.57357552e-01 
 3.81069461e-01  3.81069461e-01 
 3.95550005e-01  3.95550005e-01 
 3.70627768e-01  3.70627768e-01 
 3.95037591e-01  3.95037591e-01 
 4.12512935e-01  4.12512935e-01 
 3.81490119e-01  3.81490119e-01 
 4.91558115e-01  4.91558115e-01 
 4.46919859e-01  4.46919859e-01 
 4.29503299e-01  4.29503299e-01 
 4.34811818e-01  4.34811818e-01 
 4.12935619e-01  4.12935619e-01 
 3.74081704e-01  3.74081704e-01 
 4.32106097e-01  4.32106097e-01 
 4.16660568e-01  4.16660568e-01 
 3.88559070e-01  3.88559070e-01 
 4.39242582e-01  4.39242582e-01 
 3.94531937e-01  3.94531937e-01 
 3.98771127e-01  3.98771127e-01 
 4.23676879e-01  4.23676879e-01 
 4.13837937e-01  4.13837937e-01 
 4.46405566e-01  4.46405566e-01 
 4.24285445e-01  4.24285445e-01 
 3.57966287e-01  3.57966287e-01 
 4.47615391e-01  4.47615391e-01 
 4.66085090e-01  4.66085090e-01 
 3.71194936e-01  3.71194936e-01 
 4.46474172e-01  4.46474172e-01 
 4.54672084e-01  4.54672084e-01 
 4.67090396e-01  4.67090396e-01 
 4.02779433e-01  4.02779433e-01 
 4.26813464e-01  4.26813464e-01 
 4.72585115e-01  4.72585115e-01 
 3.99489983e-01  3.99489983e-01 
 4.23973797e-01  4.23973797e-01 
 3.89818607e-01  3.89818607e-01 
 4.29222230e-01  4.29222230e-01 
 4.04276562e-01  4.04276562e-01 
 3.55481947e-01  3.55481947e-01 
 4.10231628e-01  4.10231628e-01 
 4.80293929e-01  4.80293929e-01 
 4.52394761e-01  4.52394761e-01 
 4.12816824e-01  4.12816824e-01 
 4.48833529e-01  4.48833529e-01 
 4.16903630e-01  4.16903630e-01 
 4.41648520e-01  4.41648520e-01 
 4.07920368e-01  4.07920368e-01 
 4.23963331e-01  4.23963331e-01 
 4.44533899e-01  4.44533899e-01 
 4.33452695e-01  4.33452695e-01 
 4.06032218e-01  4.06032218e-01 
 4.44609100e-01  4.44609100e-01 
 3.98831879e-01  3.98831879e-01 
 3.75156274e-01  3.75156274e-01 
 4.17299047e-01  4.17299047e-01 
 4.16755956e-01  4.16755956e-01 
 4.60965627e-01  4.60965627e-01 
 4.30093674e-01  4.30093674e-01 
 3.54717352e-01  3.54717352e-01 
 3.83867044e-01  3.83867044e-01 
 3.93383698e-01  3.93383698e-01 
 4.30948247e-01  4.30948247e-01 
 4.34257705e-01  4.34257705e-01 
 3.75652107e-01  3.75652107e-01 
 4.75562747e-01  4.75562747e-01 
 4.53639531e-01  4.53639531e-01 
 4.61435144e-01  4.61435144e-01 
 4.45564866e-01  4.45564866e-01 
 3.32424035e-01  3.32424035e-01 
 4.17679708e-01  4.17679708e-01 
 4.50712980e-01  4.50712980e-01 
 3.63119846e-01  3.63119846e-01 
 4.04183608e-01  4.04183608e-01 
 4.49870371e-01  4.49870371e-01 
 4.58705150e-01  4.58705150e-01 
 4.82725918e-01  4.82725918e-01 
 3.86542266e-01  3.86542266e-01 
 4.99334449e-01  4.99334449e-01 
 4.04227353e-01  4.04227353e-01 
 4.24694676e-01  4.24694676e-01 
 4.23956150e-01  4.23956150e-01 
 4.55963470e-01  4.55963470e-01 
 4.31236143e-01  4.31236143e-01 
 4.36050884e-01  4.36050884e-01 
 3.44345617e-01  3.44345617e-01 
 4.82034300e-01  4.82034300e-01 
 3.88794426e-01  3.88794426e-01 
 4.69147616e-01  4.69147616e-01 
 4.34747711e-01  4.34747711e-01 
 4.66902791e-01  4.66902791e-01 
 4.66234740e-01  4.66234740e-01 
 4.64716725e-01  4.64716725e-01 
 4.01876266e-01  4.01876266e-01 
 4.10465975e-01  4.10465975e-01 
 4.40227331e-01  4.40227331e-01 
 3.64514055e-01  3.64514055e-01 
 4.59658597e-01  4.59658597e-01 
 3.94879855e-01  3.94879855e-01 
 4.32322637e-01  4.32322637e-01 
 4.64418924e-01  4.64418924e-01 
 4.75174224e-01  4.75174224e-01 
 3.99852505e-01  3.99852505e-01 
 4.27671531e-01  4.27671531e-01 
 4.17530293e-01  4.17530293e-01 
 3.99996615e-01  3.99996615e-01 
 4.40749383e-01  4.40749383e-01 
 4.08886219e-01  4.08886219e-01 
 3.49360409e-01  3.49360409e-01 
 4.39109553e-01  4.39109553e-01 
 3.57579386e-01  3.57579386e-01 
 4.55223493e-01  4.55223493e-01 
 3.96086787e-01  3.96086787e-01 
 4.75724087e-01  4.75724087e-01 
 4.38828072e-01  4.38828072e-01 
 3.76159159e-01  3.76159159e-01 
 3.86483402e-01  3.86483402e-01 
 3.69017520e-01  3.69017520e-01 
 3.90521823e-01  3.90521823e-01 
 4.16292991e-01  4.16292991e-01 
 3.74641533e-01  3.74641533e-01 
 3.90318173e-01  3.90318173e-01 
 4.20903107e-01  4.20903107e-01 
 4.38155926e-01  4.38155926e-01 
 4.11770181e-01  4.11770181e-01 
 4.27350384e-01  4.27350384e-01 
 4.21376964e-01  4.21376964e-01 
 3.62673818e-01  3.62673818e-01 
 4.23494895e-01  4.23494895e-01 
 3.97767270e-01  3.97767270e-01 
 4.01162953e-01  4.01162953e-01 
 3.70989695e-01  3.70989695e-01 
 4.82115102e-01  4.82115102e-01 
 4.53828117e-01  4.53828117e-01 
 4.07426997e-01  4.07426997e-01 
 3.62807387e-01  3.62807387e-01 
 4.29424245e-01  4.29424245e-01 
 4.27625676e-01  4.27625676e-01 
 4.51299101e-01  4.51299101e-01 
 3.73266404e-01  3.73266404e-01 
 4.35683493e-01  4.35683493e-01 
 3.95770918e-01  3.95770918e-01 
 3.83321228e-01  3.83321228e-01 
 4.48256247e-01  4.48256247e-01 
 4.02121265e-01  4.02121265e-01 
 3.88940352e-01  3.88940352e-01 
 4.94193188e-01  4.94193188e-01 
 4.57609865e-01  4.57609865e-01 
 4.24956658e-01  4.24956658e-01 
 4.83477504e-01  4.83477504e-01 
 3.66683526e-01  3.66683526e-01 
 4.36263341e-01  4.36263341e-01 
 4.09038715e-01  4.09038715e-01 
 3.90905992e-01  3.90905992e-01 
 3.66659080e-01  3.66659080e-01 
 3.89589719e-01  3.89589719e-01 
 4.03528233e-01  4.03528233e-01 
 3.74897271e-01  3.74897271e-01 
 4.32916111e-01  4.32916111e-01 
 4.10303383e-01  4.10303383e-01 
 4.46029800e-01  4.46029800e-01 
 3.87805624e-01  3.87805624e-01 
 4.45831496e-01  4.45831496e-01 
 3.81738342e-01  3.81738342e-01 
 4.20386619e-01  4.20386619e-01 
 4.79641026e-01  4.79641026e-01 
 4.38793243e-01  4.38793243e-01 
 4.07206581e-01  4.07206581e-01 
 3.67844996e-01  3.67844996e-01 
 4.24134337e-01  4.24134337e-01 
 4.05209166e-01  4.05209166e-01 
 4.31584110e-01  4.31584110e-01 
 3.88953209e-01  3.88953209e-01 
 4.69439653e-01  4.69439653e-01 
 4.45019378e-01  4.45019378e-01 
 4.22823888e-01  4.22823888e-01 
 3.70595616e-01  3.70595616e-01 
 4.48458964e-01  4.48458964e-01 
 4.21912067e-01  4.21912067e-01 
 3.43105589e-01  3.43105589e-01 
 3.88631729e-01  3.88631729e-01 
 3.40690296e-01  3.40690296e-01 
 4.46215470e-01  4.46215470e-01 
 4.45932615e-01  4.45932615e-01 
 4.51580431e-01  4.51580431e-01 
 3.72801666e-01  3.72801666e-01 
 3.80766062e-01  3.80766062e-01 
 4.50841708e-01  4.50841708e-01 
 3.73134328e-01  3.73134328e-01 
 5.04239230e-01  5.04239230e-01 
 3.88660969e-01  3.88660969e-01 
 4.72084025e-01  4.72084025e-01 
 4.40049689e-01  4.40049689e-01 
 4.39591437e-01  4.39591437e-01 
 4.12111849e-01  4.12111849e-01 
 4.26874382e-01  4.26874382e-01 
 4.10010800e-01  4.10010800e-01 
 4.28505647e-01  4.28505647e-01 
 4.18723530e-01  4.18723530e-01 
 3.76131465e-01  3.76131465e-01 
 4.44835313e-01  4.44835313e-01 
 4.44309506e-01  4.44309506e-01 
 3.91528123e-01  3.91528123e-01 
 3.70254500e-01  3.70254500e-01 
 4.04241991e-01  4.04241991e-01 
 4.40837901e-01  4.40837901e-01 
 4.00016747e-01  4.00016747e-01 
 4.26311402e-01  4.26311402e-01 
 4.48953881e-01  4.48953881e-01 
 4.51504233e-01  4.51504233e-01 
 4.71222598e-01  4.71222598e-01 
 4.56568280e-01  4.56568280e-01 
 3.43446853e-01  3.43446853e-01 
 3.91806304e-01  3.91806304e-01 
 4.12661301e-01  4.12661301e-01 
 4.39188018e-01  4.39188018e-01 
 4.69268574e-01  4.69268574e-01 
 3.90436804e-01  3.90436804e-01 
 4.29833788e-01  4.29833788e-01 
 3.70980481e-01  3.70980481e-01 
 4.76004261e-01  4.76004261e-01 
 4.97614143e-01  4.97614143e-01 
 5.17328642e-01  5.17328642e-01 
 4.30483877e-01  4.30483877e-01 
 3.84554548e-01  3.84554548e-01 
 4.11824125e-01  4.11824125e-01 
 4.45590931e-01  4.45590931e-01 
 4.00810421e-01  4.00810421e-01 
 3.97134822e-01  3.97134822e-01 
 3.92312362e-01  3.92312362e-01 
 3.74275958e-01  3.74275958e-01 
 3.57586668e-01  3.57586668e-01 
 4.30512200e-01  4.30512200e-01 
 4.09309271e-01  4.09309271e-01 
 4.74007476e-01  4.74007476e-01 
 3.68390548e-01  3.68390548e-01 
 4.42458287e-01  4.42458287e-01 
 4.19474072e-01  4.19474072e-01 
 3.87863966e-01  3.87863966e-01 
 3.71715350e-01  3.71715350e-01 
 4.09899185e-01  4.09899185e-01 
 4.96105213e-01  4.96105213e-01 
 3.95185679e-01  3.95185679e-01 
 4.22786216e-01  4.22786216e-01 
 4.64360541e-01  4.64360541e-01 
 3.99804711e-01  3.99804711e-01 
 4.11905291e-01  4.11905291e-01 
 4.49349287e-01  4.49349287e-01 
 4.41198057e-01  4.41198057e-01 
 4.21379688e-01  4.21379688e-01 
 4.29322208e-01  4.29322208e-01 
 3.65905787e-01  3.65905787e-01 
 4.19441224e-01  4.19441224e-01 
 4.24026846e-01  4.24026846e-01 
 4.59626000e-01  4.59626000e-01 
 4.27219706e-01  4.27219706e-01 
 4.15776899e-01  4.15776899e-01 
 4.63706532e-01  4.63706532e-01 
 3.58629126e-01  3.58629126e-01 
 3.86599264e-01  3.86599264e-01 
 4.25095119e-01  4.25095119e-01 
 3.96886599e-01  3.96886599e-01 
 4.55096287e-01  4.55096287e-01 
 3.43663199e-01  3.43663199e-01 
 4.38804198e-01  4.38804198e-01 
 4.62483983e-01  4.62483983e-01 
 4.05160893e-01  4.05160893e-01 
 4.09577188e-01  4.09577188e-01 
 4.42291862e-01  4.42291862e-01 
 4.30515354e-01  4.30515354e-01 
 3.99544759e-01  3.99544759e-01 
 4.32165225e-01  4.32165225e-01 
 4.30635447e-01  4.30635447e-01 
